n,k,tasks,robot_locations, Partition Algorithm timespan, Optimal timespan,PA runtime, Gurobi runtime
15,4,"[(0, 3)]","(2, 6, 7, 12)", 5 ,5,0.00028777122497558594,2.1886494159698486
15,4,"[(0, 3)]","(2, 8, 10, 11)", 5 ,5,0.0003485679626464844,1.6943154335021973
15,4,"[(0, 3)]","(3, 4, 7, 11)", 6 ,6,0.0002810955047607422,2.354959011077881
15,4,"[(0, 3)]","(3, 5, 9, 14)", 6 ,6,0.0003256797790527344,1.4446063041687012
15,4,"[(0, 3)]","(3, 7, 10, 11)", 6 ,6,0.0002818107604980469,2.857632875442505
15,4,"[(0, 3)]","(4, 5, 6, 12)", 7 ,7,0.00028824806213378906,4.797761678695679
15,4,"[(0, 3)]","(4, 6, 10, 12)", 7 ,7,0.0002918243408203125,2.335838556289673
15,4,"[(0, 3)]","(4, 9, 11, 13)", 7 ,7,0.00029206275939941406,2.8090810775756836
15,4,"[(0, 3)]","(5, 7, 9, 11)", 8 ,8,0.0003304481506347656,2.3097190856933594
15,4,"[(0, 3)]","(6, 7, 8, 10)", 9 ,9,0.0002865791320800781,2.5504353046417236
15,4,"[(0, 3)]","(6, 10, 13, 14)", 9 ,9,0.0003287792205810547,1.9284300804138184
15,4,"[(0, 3)]","(8, 10, 11, 12)", 11 ,11,0.0002880096435546875,1.5769555568695068
15,5,"[(0, 3)]","(0, 1, 2, 5, 10)", 3 ,3,0.00031495094299316406,1.2609341144561768
15,5,"[(0, 3)]","(0, 1, 3, 4, 14)", 3 ,3,0.0002989768981933594,2.0948896408081055
15,5,"[(0, 3)]","(0, 1, 4, 5, 10)", 3 ,3,0.0003001689910888672,1.2043952941894531
15,5,"[(0, 3)]","(0, 1, 5, 7, 9)", 3 ,3,0.00030159950256347656,1.1865143775939941
15,5,"[(0, 3)]","(0, 1, 6, 11, 13)", 3 ,3,0.0003018379211425781,1.1920561790466309
15,5,"[(0, 3)]","(0, 1, 9, 13, 14)", 3 ,3,0.000385284423828125,1.6334247589111328
15,5,"[(0, 3)]","(0, 2, 3, 8, 14)", 3 ,3,0.00030350685119628906,1.169586420059204
15,5,"[(0, 3)]","(0, 2, 4, 9, 14)", 3 ,3,0.0002942085266113281,1.7855944633483887
15,5,"[(0, 3)]","(0, 2, 6, 7, 11)", 3 ,3,0.0003056526184082031,1.1462740898132324
15,5,"[(0, 3)]","(0, 2, 8, 9, 14)", 3 ,3,0.0003085136413574219,1.1649768352508545
15,5,"[(0, 3)]","(0, 3, 4, 7, 10)", 3 ,3,0.0002987384796142578,1.1494059562683105
15,5,"[(0, 3)]","(0, 3, 5, 9, 13)", 3 ,3,0.00029754638671875,1.1153984069824219
15,5,"[(0, 3)]","(0, 3, 7, 9, 14)", 3 ,3,0.0003161430358886719,1.1221542358398438
15,5,"[(0, 3)]","(0, 4, 5, 6, 11)", 3 ,3,0.0003192424774169922,1.168776273727417
15,5,"[(0, 3)]","(0, 4, 6, 10, 11)", 3 ,3,0.0002956390380859375,1.1432971954345703
15,5,"[(0, 3)]","(0, 4, 9, 11, 12)", 3 ,3,0.0003376007080078125,1.1659581661224365
15,5,"[(0, 3)]","(0, 5, 7, 9, 10)", 3 ,3,0.00031113624572753906,1.1530201435089111
15,5,"[(0, 3)]","(0, 6, 7, 8, 9)", 3 ,3,0.00029921531677246094,1.1957342624664307
15,5,"[(0, 3)]","(0, 6, 10, 12, 14)", 3 ,3,0.00029778480529785156,1.1547675132751465
15,5,"[(0, 3)]","(0, 8, 9, 13, 14)", 3 ,3,0.00029969215393066406,1.1943416595458984
15,5,"[(0, 3)]","(1, 2, 3, 6, 12)", 4 ,4,0.0002994537353515625,1.1667335033416748
15,5,"[(0, 3)]","(1, 2, 4, 7, 10)", 4 ,4,0.0002987384796142578,1.1267483234405518
15,5,"[(0, 3)]","(1, 2, 5, 9, 13)", 4 ,4,0.0003275871276855469,1.15830397605896
15,5,"[(0, 3)]","(1, 2, 7, 9, 14)", 4 ,4,0.0002980232238769531,1.7067370414733887
15,5,"[(0, 3)]","(1, 3, 4, 5, 10)", 4 ,4,0.00029969215393066406,1.18642258644104
15,5,"[(0, 3)]","(1, 3, 5, 7, 9)", 4 ,4,0.0003418922424316406,1.114121913909912
15,5,"[(0, 3)]","(1, 3, 6, 11, 13)", 4 ,4,0.0003387928009033203,1.1129629611968994
15,5,"[(0, 3)]","(1, 3, 9, 13, 14)", 4 ,4,0.00032019615173339844,1.5609192848205566
15,5,"[(0, 3)]","(1, 4, 6, 7, 11)", 4 ,4,0.0003619194030761719,1.1545155048370361
15,5,"[(0, 3)]","(1, 4, 8, 9, 14)", 4 ,4,0.0003008842468261719,1.784477949142456
15,5,"[(0, 3)]","(1, 5, 6, 10, 12)", 4 ,4,0.0003459453582763672,1.1635222434997559
15,5,"[(0, 3)]","(1, 5, 9, 11, 13)", 4 ,4,0.0003046989440917969,1.1251139640808105
15,5,"[(0, 3)]","(1, 6, 8, 13, 14)", 4 ,4,0.0003066062927246094,1.174644947052002
15,5,"[(0, 3)]","(1, 7, 10, 12, 14)", 4 ,4,0.0002994537353515625,1.1391801834106445
15,5,"[(0, 3)]","(2, 3, 4, 6, 7)", 5 ,5,0.00029850006103515625,35.216777086257935
15,5,"[(0, 3)]","(2, 3, 5, 7, 14)", 5 ,5,0.0003082752227783203,6.628140211105347
15,5,"[(0, 3)]","(2, 3, 7, 8, 9)", 5 ,5,0.0003941059112548828,12.589827537536621
15,5,"[(0, 3)]","(2, 3, 10, 12, 14)", 5 ,5,0.0003209114074707031,7.378723621368408
15,5,"[(0, 3)]","(2, 4, 6, 8, 10)", 5 ,5,0.0003504753112792969,7.583163022994995
15,5,"[(0, 3)]","(2, 4, 8, 11, 12)", 5 ,5,0.0002944469451904297,6.727368116378784
15,5,"[(0, 3)]","(2, 5, 6, 11, 14)", 5 ,5,0.000347137451171875,5.606716156005859
15,5,"[(0, 3)]","(2, 5, 10, 11, 12)", 5 ,5,0.00038051605224609375,6.459230661392212
15,5,"[(0, 3)]","(2, 6, 9, 11, 12)", 5 ,5,0.0003108978271484375,7.320263147354126
15,5,"[(0, 3)]","(2, 7, 12, 13, 14)", 5 ,5,0.0003464221954345703,12.3185555934906
15,5,"[(0, 3)]","(3, 4, 5, 7, 14)", 6 ,6,0.0003464221954345703,7.104835510253906
15,5,"[(0, 3)]","(3, 4, 7, 8, 9)", 6 ,6,0.0003445148468017578,5.9731762409210205
15,5,"[(0, 3)]","(3, 4, 10, 12, 14)", 6 ,6,0.0003075599670410156,6.372217178344727
15,5,"[(0, 3)]","(3, 5, 7, 11, 13)", 6 ,6,0.0002989768981933594,7.665947437286377
15,5,"[(0, 3)]","(3, 6, 7, 9, 14)", 6 ,6,0.0003261566162109375,7.531323671340942
15,5,"[(0, 3)]","(3, 7, 8, 9, 14)", 6 ,6,0.0002982616424560547,10.269543409347534
15,5,"[(0, 3)]","(3, 8, 12, 13, 14)", 6 ,6,0.00029778480529785156,5.802619934082031
15,5,"[(0, 3)]","(4, 5, 7, 9, 10)", 7 ,7,0.0003342628479003906,7.165719270706177
15,5,"[(0, 3)]","(4, 6, 7, 8, 9)", 7 ,7,0.0003037452697753906,6.128685235977173
15,5,"[(0, 3)]","(4, 6, 10, 12, 14)", 7 ,7,0.0003082752227783203,7.175168037414551
15,5,"[(0, 3)]","(4, 8, 9, 13, 14)", 7 ,7,0.0002987384796142578,6.193535327911377
15,5,"[(0, 3)]","(5, 6, 8, 9, 13)", 8 ,8,0.0003383159637451172,13.257238864898682
15,5,"[(0, 3)]","(5, 7, 9, 10, 14)", 8 ,8,0.0003306865692138672,10.95598316192627
15,5,"[(0, 3)]","(5, 10, 12, 13, 14)", 8 ,8,0.0003173351287841797,7.432191371917725
15,5,"[(0, 3)]","(6, 8, 10, 12, 13)", 9 ,9,0.0003287792205810547,2.2194154262542725
15,5,"[(0, 3)]","(7, 9, 11, 13, 14)", 10 ,10,0.00030303001403808594,2.269235134124756
15,6,"[(0, 3)]","(0, 1, 2, 3, 6, 10)", 3 ,3,0.00033855438232421875,2.0587823390960693
15,6,"[(0, 3)]","(0, 1, 2, 4, 7, 8)", 3 ,3,0.00032258033752441406,2.0548555850982666
15,6,"[(0, 3)]","(0, 1, 2, 5, 9, 11)", 3 ,3,0.0003197193145751953,1.9700229167938232
15,6,"[(0, 3)]","(0, 1, 2, 7, 9, 12)", 3 ,3,0.0005340576171875,1.9773433208465576
15,6,"[(0, 3)]","(0, 1, 3, 4, 5, 8)", 3 ,3,0.00031948089599609375,2.056011199951172
15,6,"[(0, 3)]","(0, 1, 3, 5, 6, 14)", 3 ,3,0.0003228187561035156,31.27413296699524
15,6,"[(0, 3)]","(0, 1, 3, 6, 10, 14)", 3 ,3,0.0003197193145751953,2.084418296813965
15,6,"[(0, 3)]","(0, 1, 3, 9, 12, 13)", 3 ,3,0.0003647804260253906,17.169026851654053
15,6,"[(0, 3)]","(0, 1, 4, 6, 7, 9)", 3 ,3,0.00032138824462890625,1.9864389896392822
15,6,"[(0, 3)]","(0, 1, 4, 8, 9, 12)", 3 ,3,0.00036644935607910156,2.001561403274536
15,6,"[(0, 3)]","(0, 1, 5, 6, 9, 14)", 3 ,3,0.0003211498260498047,25.232259035110474
15,6,"[(0, 3)]","(0, 1, 5, 9, 10, 14)", 3 ,3,0.00036835670471191406,1.994692325592041
15,6,"[(0, 3)]","(0, 1, 6, 8, 12, 13)", 3 ,3,0.00034809112548828125,28.157766580581665
15,6,"[(0, 3)]","(0, 1, 7, 10, 11, 14)", 3 ,3,0.0010204315185546875,1.973541259765625
15,6,"[(0, 3)]","(0, 2, 3, 4, 5, 13)", 3 ,3,0.0003502368927001953,2.016362428665161
15,6,"[(0, 3)]","(0, 2, 3, 5, 7, 12)", 3 ,3,0.0003535747528076172,1.9683303833007812
15,6,"[(0, 3)]","(0, 2, 3, 6, 12, 14)", 3 ,3,0.00034618377685546875,1.9389564990997314
15,6,"[(0, 3)]","(0, 2, 3, 10, 11, 14)", 3 ,3,0.0004260540008544922,2.0130910873413086
15,6,"[(0, 3)]","(0, 2, 4, 6, 7, 14)", 3 ,3,0.0004067420959472656,27.96187686920166
15,6,"[(0, 3)]","(0, 2, 4, 8, 10, 13)", 3 ,3,0.0003294944763183594,1.863269567489624
15,6,"[(0, 3)]","(0, 2, 5, 6, 11, 12)", 3 ,3,0.0003228187561035156,1.962623119354248
15,6,"[(0, 3)]","(0, 2, 5, 9, 12, 14)", 3 ,3,0.0003571510314941406,1.8982574939727783
15,6,"[(0, 3)]","(0, 2, 6, 9, 10, 13)", 3 ,3,0.0004622936248779297,1.9239966869354248
15,6,"[(0, 3)]","(0, 2, 7, 11, 12, 14)", 3 ,3,0.00036334991455078125,22.47159242630005
15,6,"[(0, 3)]","(0, 3, 4, 5, 7, 12)", 3 ,3,0.0003371238708496094,1.950801134109497
15,6,"[(0, 3)]","(0, 3, 4, 6, 12, 14)", 3 ,3,0.00031876564025878906,1.8870680332183838
15,6,"[(0, 3)]","(0, 3, 4, 10, 11, 14)", 3 ,3,0.0003197193145751953,21.276684999465942
15,6,"[(0, 3)]","(0, 3, 5, 7, 10, 14)", 3 ,3,0.0003581047058105469,1.8665425777435303
15,6,"[(0, 3)]","(0, 3, 6, 7, 9, 12)", 3 ,3,0.00031948089599609375,1.9213459491729736
15,6,"[(0, 3)]","(0, 3, 7, 8, 9, 12)", 3 ,3,0.0003190040588378906,1.9445748329162598
15,6,"[(0, 3)]","(0, 3, 8, 11, 12, 14)", 3 ,3,0.0003807544708251953,1.9216694831848145
15,6,"[(0, 3)]","(0, 4, 5, 7, 8, 13)", 3 ,3,0.0003204345703125,2.033505916595459
15,6,"[(0, 3)]","(0, 4, 5, 11, 13, 14)", 3 ,3,0.0003323554992675781,17.097604513168335
15,6,"[(0, 3)]","(0, 4, 6, 10, 11, 14)", 3 ,3,0.0004277229309082031,24.599072694778442
15,6,"[(0, 3)]","(0, 4, 8, 9, 12, 13)", 3 ,3,0.00032401084899902344,16.49817657470703
15,6,"[(0, 3)]","(0, 5, 6, 8, 9, 11)", 3 ,3,0.0003418922424316406,1.9816596508026123
15,6,"[(0, 3)]","(0, 5, 7, 9, 10, 12)", 3 ,3,0.00035500526428222656,2.0162031650543213
15,6,"[(0, 3)]","(0, 5, 10, 11, 12, 14)", 3 ,3,0.00035858154296875,1.9622108936309814
15,6,"[(0, 3)]","(0, 6, 8, 10, 11, 13)", 3 ,3,0.00034689903259277344,1.9537014961242676
15,6,"[(0, 3)]","(0, 7, 9, 11, 12, 13)", 3 ,3,0.0003237724304199219,27.440744638442993
15,6,"[(0, 3)]","(1, 2, 3, 4, 7, 11)", 4 ,4,0.0003478527069091797,2.054032564163208
15,6,"[(0, 3)]","(1, 2, 3, 5, 9, 14)", 4 ,4,0.0003790855407714844,19.683388233184814
15,6,"[(0, 3)]","(1, 2, 3, 7, 10, 11)", 4 ,4,0.00036525726318359375,2.021151065826416
15,6,"[(0, 3)]","(1, 2, 4, 5, 6, 12)", 4 ,4,0.0003230571746826172,2.0184054374694824
15,6,"[(0, 3)]","(1, 2, 4, 6, 10, 12)", 4 ,4,0.0003230571746826172,1.9474260807037354
15,6,"[(0, 3)]","(1, 2, 4, 9, 11, 13)", 4 ,4,0.0003764629364013672,1.9140336513519287
15,6,"[(0, 3)]","(1, 2, 5, 7, 9, 11)", 4 ,4,0.0003235340118408203,1.9209544658660889
15,6,"[(0, 3)]","(1, 2, 6, 7, 8, 10)", 4 ,4,0.0003218650817871094,2.049837589263916
15,6,"[(0, 3)]","(1, 2, 6, 10, 13, 14)", 4 ,4,0.0003268718719482422,25.64008641242981
15,6,"[(0, 3)]","(1, 2, 8, 10, 11, 12)", 4 ,4,0.0003631114959716797,2.0338454246520996
15,6,"[(0, 3)]","(1, 3, 4, 5, 9, 14)", 4 ,4,0.0003204345703125,26.234398126602173
15,6,"[(0, 3)]","(1, 3, 4, 7, 10, 11)", 4 ,4,0.000354766845703125,2.0266966819763184
15,6,"[(0, 3)]","(1, 3, 5, 6, 7, 13)", 4 ,4,0.0003387928009033203,2.1109871864318848
15,6,"[(0, 3)]","(1, 3, 5, 8, 10, 12)", 4 ,4,0.0003414154052734375,1.8761472702026367
15,6,"[(0, 3)]","(1, 3, 6, 8, 9, 10)", 4 ,4,0.0003185272216796875,2.038440704345703
15,6,"[(0, 3)]","(1, 3, 7, 9, 10, 11)", 4 ,4,0.0003170967102050781,2.01198673248291
15,6,"[(0, 3)]","(1, 3, 10, 11, 12, 13)", 4 ,4,0.0003523826599121094,25.756749868392944
15,6,"[(0, 3)]","(1, 4, 5, 7, 11, 14)", 4 ,4,0.00038051605224609375,15.466367721557617
15,6,"[(0, 3)]","(1, 4, 6, 7, 10, 11)", 4 ,4,0.00035381317138671875,2.0024032592773438
15,6,"[(0, 3)]","(1, 4, 7, 8, 10, 11)", 4 ,4,0.0003495216369628906,2.01761531829834
15,6,"[(0, 3)]","(1, 4, 9, 10, 11, 12)", 4 ,4,0.0003707408905029297,2.1257481575012207
15,6,"[(0, 3)]","(1, 5, 6, 8, 13, 14)", 4 ,4,0.00037479400634765625,20.7866370677948
15,6,"[(0, 3)]","(1, 5, 7, 10, 12, 14)", 4 ,4,0.0003192424774169922,33.153688192367554
15,6,"[(0, 3)]","(1, 6, 7, 8, 11, 12)", 4 ,4,0.0003604888916015625,2.00559663772583
15,6,"[(0, 3)]","(1, 6, 9, 10, 12, 14)", 4 ,4,0.0003631114959716797,22.393800020217896
15,6,"[(0, 3)]","(1, 8, 9, 10, 12, 14)", 4 ,4,0.0003635883331298828,25.6175057888031
15,6,"[(0, 3)]","(2, 3, 4, 5, 12, 13)", 5 ,5,0.00036025047302246094,27.503479957580566
15,6,"[(0, 3)]","(2, 3, 4, 7, 12, 14)", 5 ,5,0.0003695487976074219,31.175548791885376
15,6,"[(0, 3)]","(2, 3, 5, 6, 9, 10)", 5 ,5,0.0003986358642578125,16.25007963180542
15,6,"[(0, 3)]","(2, 3, 5, 8, 13, 14)", 5 ,5,0.00031638145446777344,31.201387405395508
15,6,"[(0, 3)]","(2, 3, 6, 8, 10, 14)", 5 ,5,0.00032830238342285156,16.945777654647827
15,6,"[(0, 3)]","(2, 3, 7, 9, 12, 14)", 5 ,5,0.0003025531768798828,26.28650450706482
15,6,"[(0, 3)]","(2, 4, 5, 6, 7, 11)", 5 ,5,0.0004189014434814453,26.191935300827026
15,6,"[(0, 3)]","(2, 4, 5, 8, 9, 14)", 5 ,5,0.0003170967102050781,15.137555599212646
15,6,"[(0, 3)]","(2, 4, 6, 7, 12, 14)", 5 ,5,0.0003209114074707031,27.567042112350464
15,6,"[(0, 3)]","(2, 4, 7, 8, 12, 14)", 5 ,5,0.0003266334533691406,18.119272470474243
15,6,"[(0, 3)]","(2, 4, 9, 11, 13, 14)", 5 ,5,0.0003533363342285156,34.22504234313965
15,6,"[(0, 3)]","(2, 5, 6, 9, 12, 13)", 5 ,5,0.00034618377685546875,21.717032194137573
15,6,"[(0, 3)]","(2, 5, 8, 9, 10, 13)", 5 ,5,0.0003533363342285156,15.586108922958374
15,6,"[(0, 3)]","(2, 6, 7, 9, 10, 13)", 5 ,5,0.00043964385986328125,17.768386840820312
15,6,"[(0, 3)]","(2, 6, 10, 11, 13, 14)", 5 ,5,0.00032520294189453125,26.459064245224
15,6,"[(0, 3)]","(2, 8, 10, 11, 13, 14)", 5 ,5,0.0003638267517089844,30.50091576576233
15,6,"[(0, 3)]","(3, 4, 5, 7, 10, 13)", 6 ,6,0.0003573894500732422,52.65755772590637
15,6,"[(0, 3)]","(3, 4, 6, 7, 9, 11)", 6 ,6,0.0003170967102050781,22.63509511947632
15,6,"[(0, 3)]","(3, 4, 7, 8, 9, 11)", 6 ,6,0.00039005279541015625,14.633627891540527
15,6,"[(0, 3)]","(3, 4, 8, 11, 12, 13)", 6 ,6,0.00036597251892089844,15.378937482833862
15,6,"[(0, 3)]","(3, 5, 6, 8, 11, 13)", 6 ,6,0.00034427642822265625,15.889145374298096
15,6,"[(0, 3)]","(3, 5, 7, 10, 11, 12)", 6 ,6,0.00035834312438964844,18.955288648605347
15,6,"[(0, 3)]","(3, 6, 7, 8, 10, 11)", 6 ,6,0.00041174888610839844,25.814793825149536
15,6,"[(0, 3)]","(3, 6, 9, 10, 11, 12)", 6 ,6,0.0003161430358886719,117.54388427734375
15,6,"[(0, 3)]","(3, 8, 9, 10, 11, 12)", 6 ,6,0.000354766845703125,44.375441551208496
15,6,"[(0, 3)]","(4, 5, 6, 8, 10, 14)", 7 ,7,0.0003407001495361328,758.9899637699127
15,6,"[(0, 3)]","(4, 5, 7, 9, 12, 14)", 7 ,7,0.0003190040588378906,34.57827973365784
15,6,"[(0, 3)]","(4, 6, 7, 8, 9, 13)", 7 ,7,0.0003170967102050781,27.510905981063843
15,6,"[(0, 3)]","(4, 6, 8, 11, 13, 14)", 7 ,7,0.0003178119659423828,18.885149240493774
15,6,"[(0, 3)]","(4, 7, 10, 12, 13, 14)", 7 ,7,0.0003185272216796875,23.031721115112305
15,6,"[(0, 3)]","(5, 6, 7, 10, 11, 14)", 8 ,8,0.00032806396484375,18.275866746902466
15,6,"[(0, 3)]","(5, 7, 8, 9, 12, 13)", 8 ,8,0.0003197193145751953,51.534196615219116
15,6,"[(0, 3)]","(6, 7, 8, 9, 10, 12)", 9 ,9,0.0003199577331542969,200.2546558380127
15,6,"[(0, 3)]","(6, 9, 10, 11, 12, 14)", 9 ,9,0.00032973289489746094,17.015875577926636
15,7,"[(0, 3)]","(0, 1, 2, 3, 4, 7, 8)", 3 ,3,0.0003628730773925781,3.7747623920440674
15,7,"[(0, 3)]","(0, 1, 2, 3, 5, 9, 11)", 3 ,3,0.0003364086151123047,3.31170392036438
15,7,"[(0, 3)]","(0, 1, 2, 3, 7, 9, 12)", 3 ,3,0.00038433074951171875,3.3034393787384033
15,7,"[(0, 3)]","(0, 1, 2, 4, 5, 6, 9)", 3 ,3,0.0004124641418457031,3.3140876293182373
15,7,"[(0, 3)]","(0, 1, 2, 4, 6, 9, 13)", 3 ,3,0.0003685951232910156,3.2434349060058594
15,7,"[(0, 3)]","(0, 1, 2, 4, 9, 10, 13)", 3 ,3,0.0003609657287597656,3.25927734375
15,7,"[(0, 3)]","(0, 1, 2, 5, 7, 8, 13)", 3 ,3,0.0003364086151123047,3.2970492839813232
15,7,"[(0, 3)]","(0, 1, 2, 5, 11, 13, 14)", 3 ,3,0.0005848407745361328,3.3551108837127686
15,7,"[(0, 3)]","(0, 1, 2, 6, 10, 11, 14)", 3 ,3,0.0003457069396972656,3.2529168128967285
15,7,"[(0, 3)]","(0, 1, 2, 8, 9, 12, 13)", 3 ,3,0.00036597251892089844,48.04775547981262
15,7,"[(0, 3)]","(0, 1, 3, 4, 5, 9, 11)", 3 ,3,0.0005478858947753906,3.327704429626465
15,7,"[(0, 3)]","(0, 1, 3, 4, 7, 9, 12)", 3 ,3,0.0003674030303955078,3.185905933380127
15,7,"[(0, 3)]","(0, 1, 3, 5, 6, 7, 10)", 3 ,3,0.00037026405334472656,3.1959471702575684
15,7,"[(0, 3)]","(0, 1, 3, 5, 8, 9, 13)", 3 ,3,0.00033855438232421875,3.1623570919036865
15,7,"[(0, 3)]","(0, 1, 3, 6, 7, 12, 13)", 3 ,3,0.0003368854522705078,46.35313129425049
15,7,"[(0, 3)]","(0, 1, 3, 7, 8, 12, 13)", 3 ,3,0.0003657341003417969,42.618807315826416
15,7,"[(0, 3)]","(0, 1, 3, 9, 11, 12, 14)", 3 ,3,0.0003819465637207031,50.44131088256836
15,7,"[(0, 3)]","(0, 1, 4, 5, 7, 10, 14)", 3 ,3,0.0003418922424316406,42.854968309402466
15,7,"[(0, 3)]","(0, 1, 4, 6, 7, 9, 12)", 3 ,3,0.00040793418884277344,3.2733941078186035
15,7,"[(0, 3)]","(0, 1, 4, 7, 8, 9, 12)", 3 ,3,0.00041413307189941406,3.2696635723114014
15,7,"[(0, 3)]","(0, 1, 4, 8, 11, 12, 14)", 3 ,3,0.0003917217254638672,3.249638319015503
15,7,"[(0, 3)]","(0, 1, 5, 6, 8, 11, 14)", 3 ,3,0.00036835670471191406,48.57395339012146
15,7,"[(0, 3)]","(0, 1, 5, 7, 10, 11, 13)", 3 ,3,0.0003387928009033203,3.2060678005218506
15,7,"[(0, 3)]","(0, 1, 6, 7, 8, 10, 12)", 3 ,3,0.0003402233123779297,3.301666498184204
15,7,"[(0, 3)]","(0, 1, 6, 9, 10, 11, 13)", 3 ,3,0.0003647804260253906,3.3226077556610107
15,7,"[(0, 3)]","(0, 1, 8, 9, 10, 11, 13)", 3 ,3,0.00040912628173828125,3.2700486183166504
15,7,"[(0, 3)]","(0, 2, 3, 4, 5, 11, 12)", 3 ,3,0.000339508056640625,3.4181318283081055
15,7,"[(0, 3)]","(0, 2, 3, 4, 7, 11, 13)", 3 ,3,0.00036334991455078125,3.206653118133545
15,7,"[(0, 3)]","(0, 2, 3, 5, 6, 8, 12)", 3 ,3,0.0003581047058105469,3.261679172515869
15,7,"[(0, 3)]","(0, 2, 3, 5, 8, 11, 14)", 3 ,3,0.0004899501800537109,3.11161470413208
15,7,"[(0, 3)]","(0, 2, 3, 6, 8, 10, 11)", 3 ,3,0.0003705024719238281,3.2407243251800537
15,7,"[(0, 3)]","(0, 2, 3, 7, 9, 11, 13)", 3 ,3,0.0003380775451660156,3.125141143798828
15,7,"[(0, 3)]","(0, 2, 4, 5, 6, 7, 8)", 3 ,3,0.00042438507080078125,3.397688627243042
15,7,"[(0, 3)]","(0, 2, 4, 5, 8, 9, 11)", 3 ,3,0.00036716461181640625,3.139155387878418
15,7,"[(0, 3)]","(0, 2, 4, 6, 7, 11, 13)", 3 ,3,0.0003409385681152344,3.145930528640747
15,7,"[(0, 3)]","(0, 2, 4, 7, 8, 11, 13)", 3 ,3,0.0003437995910644531,3.1066031455993652
15,7,"[(0, 3)]","(0, 2, 4, 9, 10, 13, 14)", 3 ,3,0.00036787986755371094,3.2205052375793457
15,7,"[(0, 3)]","(0, 2, 5, 6, 9, 11, 12)", 3 ,3,0.0003795623779296875,3.2087721824645996
15,7,"[(0, 3)]","(0, 2, 5, 7, 12, 13, 14)", 3 ,3,0.0003409385681152344,37.77056550979614
15,7,"[(0, 3)]","(0, 2, 6, 7, 8, 13, 14)", 3 ,3,0.00038552284240722656,44.60269379615784
15,7,"[(0, 3)]","(0, 2, 6, 9, 12, 13, 14)", 3 ,3,0.0003917217254638672,55.06265044212341
15,7,"[(0, 3)]","(0, 2, 8, 9, 12, 13, 14)", 3 ,3,0.0003669261932373047,53.48149538040161
15,7,"[(0, 3)]","(0, 3, 4, 5, 7, 9, 14)", 3 ,3,0.00033974647521972656,3.1844050884246826
15,7,"[(0, 3)]","(0, 3, 4, 6, 7, 8, 13)", 3 ,3,0.0004153251647949219,3.224936008453369
