n,k,tasks,robot_locations, Partition Algorithm timespan, Optimal timespan,PA runtime, Gurobi runtime
10,2,"[(4, 1), (6, 1), (8, 1)]","(0, 1)", 8 ,8,0.0004875659942626953,0.23711395263671875
10,2,"[(5, 1), (6, 1), (7, 1)]","(0, 1)", 8 ,8,0.00036907196044921875,0.23116254806518555
10,2,"[(5, 1), (8, 1), (9, 1)]","(0, 1)", 10 ,10,0.0003261566162109375,0.26729774475097656
10,2,"[(0, 2), (1, 1), (2, 1)]","(0, 1)", 3 ,3,0.00042748451232910156,0.1767747402191162
10,2,"[(0, 2), (1, 1), (7, 1)]","(0, 1)", 7 ,7,0.00042629241943359375,0.1528761386871338
10,2,"[(0, 2), (2, 1), (5, 1)]","(0, 1)", 5 ,5,0.00039505958557128906,0.17915701866149902
10,2,"[(0, 2), (3, 1), (4, 1)]","(0, 1)", 5 ,5,0.00046896934509277344,0.12574505805969238
10,2,"[(0, 2), (3, 1), (9, 1)]","(0, 1)", 9 ,9,0.0005221366882324219,0.14574766159057617
10,2,"[(0, 2), (4, 1), (9, 1)]","(0, 1)", 9 ,9,0.00044155120849609375,0.15080785751342773
10,2,"[(0, 2), (6, 1), (7, 1)]","(0, 1)", 8 ,8,0.00037384033203125,0.17962050437927246
10,2,"[(0, 2), (8, 1), (9, 1)]","(0, 1)", 10 ,10,0.0004420280456542969,0.23446416854858398
10,2,"[(1, 2), (2, 1), (7, 1)]","(0, 1)", 7 ,7,0.00039505958557128906,0.17181086540222168
10,2,"[(1, 2), (3, 1), (6, 1)]","(0, 1)", 6 ,6,0.0003726482391357422,0.15455269813537598
10,2,"[(1, 2), (4, 1), (6, 1)]","(0, 1)", 7 ,7,0.00038886070251464844,0.17551112174987793
10,2,"[(1, 2), (5, 1), (7, 1)]","(0, 1)", 8 ,8,0.0003275871276855469,0.20386552810668945
10,2,"[(1, 2), (6, 1), (9, 1)]","(0, 1)", 9 ,9,0.0004146099090576172,0.28459906578063965
10,2,"[(2, 2), (3, 1), (5, 1)]","(0, 1)", 6 ,6,0.0004000663757324219,0.1945483684539795
10,2,"[(2, 2), (4, 1), (5, 1)]","(0, 1)", 6 ,6,0.0003674030303955078,0.2433328628540039
10,2,"[(2, 2), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.0004661083221435547,0.25159263610839844
10,2,"[(2, 2), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.00039076805114746094,0.1945960521697998
10,2,"[(3, 2), (4, 1), (5, 1)]","(0, 1)", 6 ,6,0.0003650188446044922,0.1576251983642578
10,2,"[(3, 2), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.00043392181396484375,0.23191261291503906
10,2,"[(3, 2), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.00036716461181640625,0.21135854721069336
10,2,"[(4, 2), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.0003552436828613281,0.20994234085083008
10,2,"[(4, 2), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.0003731250762939453,0.3154754638671875
10,2,"[(5, 2), (6, 1), (7, 1)]","(0, 1)", 8 ,8,0.0003764629364013672,0.15421080589294434
10,2,"[(5, 2), (8, 1), (9, 1)]","(0, 1)", 10 ,10,0.00038123130798339844,0.23849248886108398
10,2,"[(0, 1), (1, 1), (2, 1), (3, 1)]","(0, 1)", 4 ,4,0.00039386749267578125,0.1943655014038086
10,2,"[(0, 1), (1, 1), (2, 1), (8, 1)]","(0, 1)", 8 ,8,0.00041747093200683594,0.1409296989440918
10,2,"[(0, 1), (1, 1), (3, 1), (7, 1)]","(0, 1)", 7 ,7,0.0004322528839111328,0.20117688179016113
10,2,"[(0, 1), (1, 1), (4, 1), (7, 1)]","(0, 1)", 7 ,7,0.00044274330139160156,0.2530033588409424
10,2,"[(0, 1), (1, 1), (5, 1), (8, 1)]","(0, 1)", 8 ,8,0.0005114078521728516,0.25471019744873047
10,2,"[(0, 1), (1, 1), (7, 1), (8, 1)]","(0, 1)", 9 ,9,0.0004947185516357422,0.20868873596191406
10,2,"[(0, 1), (2, 1), (3, 1), (6, 1)]","(0, 1)", 6 ,6,0.00045371055603027344,0.15601825714111328
10,2,"[(0, 1), (2, 1), (4, 1), (6, 1)]","(0, 1)", 7 ,7,0.0004901885986328125,0.2266695499420166
10,2,"[(0, 1), (2, 1), (5, 1), (7, 1)]","(0, 1)", 8 ,8,0.00042748451232910156,0.1702108383178711
10,2,"[(0, 1), (2, 1), (6, 1), (9, 1)]","(0, 1)", 9 ,9,0.00042939186096191406,0.32080984115600586
10,2,"[(0, 1), (3, 1), (4, 1), (6, 1)]","(0, 1)", 7 ,7,0.0004134178161621094,0.28725099563598633
10,2,"[(0, 1), (3, 1), (5, 1), (7, 1)]","(0, 1)", 8 ,8,0.0005176067352294922,0.2137455940246582
10,2,"[(0, 1), (3, 1), (6, 1), (9, 1)]","(0, 1)", 9 ,9,0.0004992485046386719,0.3403623104095459
10,2,"[(0, 1), (4, 1), (5, 1), (7, 1)]","(0, 1)", 8 ,8,0.0005080699920654297,0.3242955207824707
10,2,"[(0, 1), (4, 1), (6, 1), (9, 1)]","(0, 1)", 9 ,9,0.000507354736328125,0.33598852157592773
10,2,"[(0, 1), (5, 1), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.0004572868347167969,0.29323649406433105
10,2,"[(0, 1), (6, 1), (7, 1), (8, 1)]","(0, 1)", 9 ,9,0.0004839897155761719,0.42398929595947266
10,2,"[(1, 1), (2, 1), (3, 1), (5, 1)]","(0, 1)", 6 ,6,0.0004189014434814453,0.302670955657959
10,2,"[(1, 1), (2, 1), (4, 1), (5, 1)]","(0, 1)", 6 ,6,0.0005030632019042969,0.30426836013793945
10,2,"[(1, 1), (2, 1), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.0004680156707763672,0.3044252395629883
10,2,"[(1, 1), (2, 1), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.0004417896270751953,0.34122252464294434
10,2,"[(1, 1), (3, 1), (4, 1), (5, 1)]","(0, 1)", 6 ,6,0.0004639625549316406,0.24797630310058594
10,2,"[(1, 1), (3, 1), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.00045490264892578125,0.2722666263580322
10,2,"[(1, 1), (3, 1), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.0004730224609375,0.31812024116516113
10,2,"[(1, 1), (4, 1), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.0006511211395263672,0.254547119140625
10,2,"[(1, 1), (4, 1), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.0004341602325439453,0.4319744110107422
10,2,"[(1, 1), (5, 1), (6, 1), (7, 1)]","(0, 1)", 8 ,8,0.00046539306640625,0.33433985710144043
10,2,"[(1, 1), (5, 1), (8, 1), (9, 1)]","(0, 1)", 10 ,10,0.000415802001953125,0.18189239501953125
10,2,"[(2, 1), (3, 1), (4, 1), (5, 1)]","(0, 1)", 6 ,6,0.0004067420959472656,0.24565839767456055
10,2,"[(2, 1), (3, 1), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.00040721893310546875,0.2432701587677002
10,2,"[(2, 1), (3, 1), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.000461578369140625,0.26110291481018066
10,2,"[(2, 1), (4, 1), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.00047898292541503906,0.3035743236541748
10,2,"[(2, 1), (4, 1), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.0004153251647949219,0.3680448532104492
10,2,"[(2, 1), (5, 1), (6, 1), (7, 1)]","(0, 1)", 8 ,8,0.0004315376281738281,0.3302755355834961
10,2,"[(2, 1), (5, 1), (8, 1), (9, 1)]","(0, 1)", 10 ,10,0.0004322528839111328,0.3120849132537842
10,2,"[(3, 1), (4, 1), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.00047087669372558594,0.26404356956481934
10,2,"[(3, 1), (4, 1), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.0004138946533203125,0.4422271251678467
10,2,"[(3, 1), (5, 1), (6, 1), (7, 1)]","(0, 1)", 8 ,8,0.0004680156707763672,0.2649221420288086
10,2,"[(3, 1), (5, 1), (8, 1), (9, 1)]","(0, 1)", 10 ,10,0.0003833770751953125,0.21707510948181152
10,2,"[(4, 1), (5, 1), (6, 1), (7, 1)]","(0, 1)", 8 ,8,0.00041222572326660156,0.2496628761291504
10,2,"[(4, 1), (5, 1), (8, 1), (9, 1)]","(0, 1)", 10 ,10,0.0004093647003173828,0.26586151123046875
10,2,"[(5, 1), (6, 1), (7, 1), (8, 1)]","(0, 1)", 9 ,9,0.0004649162292480469,0.25421738624572754
10,2,"[(0, 1), (1, 2), (2, 1)]","(0, 1)", 4 ,4,0.00032067298889160156,0.19763708114624023
10,2,"[(0, 1), (1, 2), (7, 1)]","(0, 1)", 7 ,7,0.0003592967987060547,0.1507863998413086
10,2,"[(0, 1), (2, 2), (5, 1)]","(0, 1)", 5 ,5,0.0004012584686279297,0.14214682579040527
10,2,"[(0, 1), (3, 2), (4, 1)]","(0, 1)", 6 ,6,0.00035071372985839844,0.17757463455200195
10,2,"[(0, 1), (3, 2), (9, 1)]","(0, 1)", 9 ,9,0.00039315223693847656,0.17457127571105957
10,2,"[(0, 1), (4, 2), (9, 1)]","(0, 1)", 9 ,9,0.00038886070251464844,0.17069315910339355
10,2,"[(0, 1), (6, 2), (7, 1)]","(0, 1)", 9 ,9,0.0003628730773925781,0.16849064826965332
10,2,"[(0, 1), (8, 2), (9, 1)]","(0, 1)", 11 ,11,0.00041556358337402344,0.19991159439086914
10,2,"[(1, 1), (2, 2), (7, 1)]","(0, 1)", 7 ,7,0.00037097930908203125,0.1443789005279541
10,2,"[(1, 1), (3, 2), (6, 1)]","(0, 1)", 6 ,6,0.00037932395935058594,0.18592238426208496
10,2,"[(1, 1), (4, 2), (6, 1)]","(0, 1)", 7 ,7,0.0003910064697265625,0.16775250434875488
10,2,"[(1, 1), (5, 2), (7, 1)]","(0, 1)", 8 ,8,0.00038886070251464844,0.22680258750915527
10,2,"[(1, 1), (6, 2), (9, 1)]","(0, 1)", 9 ,9,0.0004029273986816406,0.17725348472595215
10,2,"[(2, 1), (3, 2), (5, 1)]","(0, 1)", 6 ,6,0.0003657341003417969,0.19573068618774414
10,2,"[(2, 1), (4, 2), (5, 1)]","(0, 1)", 7 ,7,0.0003795623779296875,0.25175905227661133
10,2,"[(2, 1), (5, 2), (6, 1)]","(0, 1)", 8 ,8,0.00033354759216308594,0.23781347274780273
10,2,"[(2, 1), (6, 2), (8, 1)]","(0, 1)", 9 ,9,0.0003566741943359375,0.3206307888031006
10,2,"[(3, 1), (4, 2), (5, 1)]","(0, 1)", 7 ,7,0.0003139972686767578,0.18959546089172363
10,2,"[(3, 1), (5, 2), (6, 1)]","(0, 1)", 8 ,8,0.00035262107849121094,0.2336268424987793
10,2,"[(3, 1), (6, 2), (8, 1)]","(0, 1)", 9 ,9,0.0003230571746826172,0.24698472023010254
10,2,"[(4, 1), (5, 2), (6, 1)]","(0, 1)", 8 ,8,0.0003294944763183594,0.2862255573272705
10,2,"[(4, 1), (6, 2), (8, 1)]","(0, 1)", 9 ,9,0.00036597251892089844,0.21059322357177734
10,2,"[(5, 1), (6, 2), (7, 1)]","(0, 1)", 9 ,9,0.00030422210693359375,0.16375279426574707
10,2,"[(5, 1), (8, 2), (9, 1)]","(0, 1)", 11 ,11,0.00034928321838378906,0.19271612167358398
10,2,"[(0, 1), (1, 1), (2, 2)]","(0, 1)", 3 ,3,0.00039577484130859375,0.16689825057983398
10,2,"[(0, 1), (1, 1), (7, 2)]","(0, 1)", 8 ,8,0.0004303455352783203,0.14087581634521484
10,2,"[(0, 1), (2, 1), (5, 2)]","(0, 1)", 6 ,6,0.0004050731658935547,0.14656400680541992
10,2,"[(0, 1), (3, 1), (4, 2)]","(0, 1)", 5 ,5,0.0004019737243652344,0.15677571296691895
10,2,"[(0, 1), (3, 1), (9, 2)]","(0, 1)", 10 ,10,0.00034809112548828125,0.16576170921325684
10,2,"[(0, 1), (4, 1), (9, 2)]","(0, 1)", 10 ,10,0.0003921985626220703,0.15300750732421875
10,2,"[(0, 1), (6, 1), (7, 2)]","(0, 1)", 8 ,8,0.00038909912109375,0.15575146675109863
10,2,"[(0, 1), (8, 1), (9, 2)]","(0, 1)", 10 ,10,0.0003879070281982422,0.14670610427856445
10,2,"[(1, 1), (2, 1), (7, 2)]","(0, 1)", 8 ,8,0.0003535747528076172,0.1475841999053955
10,2,"[(1, 1), (3, 1), (6, 2)]","(0, 1)", 7 ,7,0.00037097930908203125,0.1831040382385254
10,2,"[(1, 1), (4, 1), (6, 2)]","(0, 1)", 7 ,7,0.0003523826599121094,0.18892335891723633
10,2,"[(1, 1), (5, 1), (7, 2)]","(0, 1)", 8 ,8,0.00037932395935058594,0.14889049530029297
10,2,"[(1, 1), (6, 1), (9, 2)]","(0, 1)", 10 ,10,0.0003342628479003906,0.14570212364196777
10,2,"[(2, 1), (3, 1), (5, 2)]","(0, 1)", 6 ,6,0.0003516674041748047,0.14036226272583008
10,2,"[(2, 1), (4, 1), (5, 2)]","(0, 1)", 6 ,6,0.00032401084899902344,0.1580371856689453
10,2,"[(2, 1), (5, 1), (6, 2)]","(0, 1)", 7 ,7,0.0003521442413330078,0.18098974227905273
10,2,"[(2, 1), (6, 1), (8, 2)]","(0, 1)", 9 ,9,0.0004444122314453125,0.22302794456481934
10,2,"[(3, 1), (4, 1), (5, 2)]","(0, 1)", 6 ,6,0.0003559589385986328,0.15485286712646484
10,2,"[(3, 1), (5, 1), (6, 2)]","(0, 1)", 7 ,7,0.0003902912139892578,0.16419744491577148
10,2,"[(3, 1), (6, 1), (8, 2)]","(0, 1)", 9 ,9,0.0003979206085205078,0.1513996124267578
10,2,"[(4, 1), (5, 1), (6, 2)]","(0, 1)", 7 ,7,0.0003981590270996094,0.16521191596984863
10,2,"[(4, 1), (6, 1), (8, 2)]","(0, 1)", 9 ,9,0.0004050731658935547,0.15834641456604004
10,2,"[(5, 1), (6, 1), (7, 2)]","(0, 1)", 8 ,8,0.0003943443298339844,0.1488661766052246
10,2,"[(5, 1), (8, 1), (9, 2)]","(0, 1)", 10 ,10,0.00039005279541015625,0.15783429145812988
10,2,"[(0, 3), (1, 1), (2, 1)]","(0, 1)", 3 ,3,0.0003368854522705078,0.1352369785308838
10,2,"[(0, 3), (1, 1), (7, 1)]","(0, 1)", 7 ,7,0.00035071372985839844,0.13310885429382324
10,2,"[(0, 3), (2, 1), (5, 1)]","(0, 1)", 6 ,6,0.0003247261047363281,0.15420246124267578
10,2,"[(0, 3), (3, 1), (4, 1)]","(0, 1)", 5 ,5,0.00036215782165527344,0.14262652397155762
10,2,"[(0, 3), (3, 1), (9, 1)]","(0, 1)", 9 ,9,0.0003495216369628906,0.1907947063446045
10,2,"[(0, 3), (4, 1), (9, 1)]","(0, 1)", 9 ,9,0.0003972053527832031,0.17691922187805176
10,2,"[(0, 3), (6, 1), (7, 1)]","(0, 1)", 8 ,8,0.0003256797790527344,0.17282557487487793
10,2,"[(0, 3), (8, 1), (9, 1)]","(0, 1)", 10 ,10,0.0004024505615234375,0.20512890815734863
10,2,"[(1, 3), (2, 1), (7, 1)]","(0, 1)", 7 ,7,0.0004146099090576172,0.15430283546447754
10,2,"[(1, 3), (3, 1), (6, 1)]","(0, 1)", 7 ,7,0.00030684471130371094,0.1915903091430664
10,2,"[(1, 3), (4, 1), (6, 1)]","(0, 1)", 7 ,7,0.0003273487091064453,0.18924212455749512
10,2,"[(1, 3), (5, 1), (7, 1)]","(0, 1)", 8 ,8,0.000408172607421875,0.19584393501281738
10,2,"[(1, 3), (6, 1), (9, 1)]","(0, 1)", 10 ,10,0.00034999847412109375,0.23502397537231445
10,2,"[(2, 3), (3, 1), (5, 1)]","(0, 1)", 6 ,6,0.0003478527069091797,0.22384095191955566
10,2,"[(2, 3), (4, 1), (5, 1)]","(0, 1)", 6 ,6,0.0003719329833984375,0.2760751247406006
10,2,"[(2, 3), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.0003247261047363281,0.28818655014038086
10,2,"[(2, 3), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.0003750324249267578,0.21725726127624512
10,2,"[(3, 3), (4, 1), (5, 1)]","(0, 1)", 6 ,6,0.00032639503479003906,0.21509552001953125
10,2,"[(3, 3), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.00032520294189453125,0.22415804862976074
10,2,"[(3, 3), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.00035452842712402344,0.22564125061035156
10,2,"[(4, 3), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.0003154277801513672,0.20259428024291992
10,2,"[(4, 3), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.00038361549377441406,0.2219557762145996
10,2,"[(5, 3), (6, 1), (7, 1)]","(0, 1)", 8 ,8,0.0003447532653808594,0.21065831184387207
10,2,"[(5, 3), (8, 1), (9, 1)]","(0, 1)", 10 ,10,0.0003635883331298828,0.18511343002319336
10,2,"[(0, 2), (1, 1), (2, 1), (3, 1)]","(0, 1)", 4 ,4,0.00040912628173828125,0.24091768264770508
10,2,"[(0, 2), (1, 1), (2, 1), (8, 1)]","(0, 1)", 8 ,8,0.00046253204345703125,0.21446943283081055
10,2,"[(0, 2), (1, 1), (3, 1), (7, 1)]","(0, 1)", 7 ,7,0.0004565715789794922,0.6878681182861328
10,2,"[(0, 2), (1, 1), (4, 1), (7, 1)]","(0, 1)", 8 ,8,0.0005321502685546875,0.2590813636779785
10,2,"[(0, 2), (1, 1), (5, 1), (8, 1)]","(0, 1)", 9 ,9,0.00041103363037109375,0.4547119140625
10,2,"[(0, 2), (1, 1), (7, 1), (8, 1)]","(0, 1)", 9 ,9,0.0004360675811767578,0.3292396068572998
10,2,"[(0, 2), (2, 1), (3, 1), (6, 1)]","(0, 1)", 7 ,7,0.0004775524139404297,0.36231374740600586
10,2,"[(0, 2), (2, 1), (4, 1), (6, 1)]","(0, 1)", 7 ,7,0.00046443939208984375,0.3009793758392334
10,2,"[(0, 2), (2, 1), (5, 1), (7, 1)]","(0, 1)", 8 ,8,0.0004374980926513672,0.3409309387207031
10,2,"[(0, 2), (2, 1), (6, 1), (9, 1)]","(0, 1)", 10 ,10,0.00047087669372558594,0.2676396369934082
10,2,"[(0, 2), (3, 1), (4, 1), (6, 1)]","(0, 1)", 7 ,7,0.0004322528839111328,0.4647946357727051
10,2,"[(0, 2), (3, 1), (5, 1), (7, 1)]","(0, 1)", 8 ,8,0.0004649162292480469,0.3508157730102539
10,2,"[(0, 2), (3, 1), (6, 1), (9, 1)]","(0, 1)", 10 ,10,0.0004584789276123047,0.7267134189605713
10,2,"[(0, 2), (4, 1), (5, 1), (7, 1)]","(0, 1)", 8 ,8,0.0004916191101074219,0.33106136322021484
10,2,"[(0, 2), (4, 1), (6, 1), (9, 1)]","(0, 1)", 10 ,10,0.00040411949157714844,0.47789430618286133
10,2,"[(0, 2), (5, 1), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.00040531158447265625,0.6531398296356201
10,2,"[(0, 2), (6, 1), (7, 1), (8, 1)]","(0, 1)", 9 ,9,0.00041747093200683594,0.5280108451843262
10,2,"[(1, 2), (2, 1), (3, 1), (5, 1)]","(0, 1)", 6 ,6,0.0004086494445800781,0.3392195701599121
10,2,"[(1, 2), (2, 1), (4, 1), (5, 1)]","(0, 1)", 6 ,6,0.0004506111145019531,0.3209371566772461
10,2,"[(1, 2), (2, 1), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.0004074573516845703,0.3926994800567627
10,2,"[(1, 2), (2, 1), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.0004527568817138672,0.41167593002319336
10,2,"[(1, 2), (3, 1), (4, 1), (5, 1)]","(0, 1)", 6 ,6,0.00040721893310546875,0.637047529220581
10,2,"[(1, 2), (3, 1), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.00038909912109375,0.31832051277160645
10,2,"[(1, 2), (3, 1), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.00043201446533203125,0.4678168296813965
10,2,"[(1, 2), (4, 1), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.00042128562927246094,0.44027090072631836
10,2,"[(1, 2), (4, 1), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.00046253204345703125,0.34229135513305664
10,2,"[(1, 2), (5, 1), (6, 1), (7, 1)]","(0, 1)", 8 ,8,0.00041222572326660156,0.42067646980285645
10,2,"[(1, 2), (5, 1), (8, 1), (9, 1)]","(0, 1)", 10 ,10,0.0004367828369140625,0.2962305545806885
10,2,"[(2, 2), (3, 1), (4, 1), (5, 1)]","(0, 1)", 6 ,6,0.0004086494445800781,0.32257890701293945
10,2,"[(2, 2), (3, 1), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.0004246234893798828,0.34552931785583496
10,2,"[(2, 2), (3, 1), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.0004096031188964844,0.28250575065612793
10,2,"[(2, 2), (4, 1), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.0004532337188720703,0.401660680770874
10,2,"[(2, 2), (4, 1), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.0004513263702392578,0.36269187927246094
10,2,"[(2, 2), (5, 1), (6, 1), (7, 1)]","(0, 1)", 8 ,8,0.00044989585876464844,0.4249706268310547
10,2,"[(2, 2), (5, 1), (8, 1), (9, 1)]","(0, 1)", 10 ,10,0.0004649162292480469,0.5126359462738037
10,2,"[(3, 2), (4, 1), (5, 1), (6, 1)]","(0, 1)", 7 ,7,0.00048279762268066406,0.3881049156188965
10,2,"[(3, 2), (4, 1), (6, 1), (8, 1)]","(0, 1)", 9 ,9,0.0004363059997558594,0.28215599060058594
10,2,"[(3, 2), (5, 1), (6, 1), (7, 1)]","(0, 1)", 8 ,8,0.0004508495330810547,0.30081748962402344
10,2,"[(3, 2), (5, 1), (8, 1), (9, 1)]","(0, 1)", 10 ,10,0.0004546642303466797,0.3195812702178955
10,2,"[(4, 2), (5, 1), (6, 1), (7, 1)]","(0, 1)", 8 ,8,0.00042057037353515625,0.24568629264831543
10,2,"[(4, 2), (5, 1), (8, 1), (9, 1)]","(0, 1)", 10 ,10,0.0004620552062988281,0.276198148727417
10,2,"[(5, 2), (6, 1), (7, 1), (8, 1)]","(0, 1)", 9 ,9,0.00041222572326660156,0.6525835990905762
10,2,"[(0, 2), (1, 2), (2, 1)]","(0, 1)", 4 ,4,0.0003516674041748047,0.2534751892089844
10,2,"[(0, 2), (1, 2), (7, 1)]","(0, 1)", 7 ,7,0.0003571510314941406,0.1559619903564453
10,2,"[(0, 2), (2, 2), (5, 1)]","(0, 1)", 6 ,6,0.00035572052001953125,0.21091890335083008
10,2,"[(0, 2), (3, 2), (4, 1)]","(0, 1)", 6 ,6,0.00034737586975097656,0.24541068077087402
10,2,"[(0, 2), (3, 2), (9, 1)]","(0, 1)", 9 ,9,0.00044155120849609375,0.19916963577270508
10,2,"[(0, 2), (4, 2), (9, 1)]","(0, 1)", 9 ,9,0.0004200935363769531,0.15941715240478516
10,2,"[(0, 2), (6, 2), (7, 1)]","(0, 1)", 9 ,9,0.0003151893615722656,0.1588907241821289
10,2,"[(0, 2), (8, 2), (9, 1)]","(0, 1)", 11 ,11,0.00032210350036621094,0.17426729202270508
10,2,"[(1, 2), (2, 2), (7, 1)]","(0, 1)", 7 ,7,0.00038695335388183594,0.15653252601623535
10,2,"[(1, 2), (3, 2), (6, 1)]","(0, 1)", 7 ,7,0.0003497600555419922,0.16954565048217773
10,2,"[(1, 2), (4, 2), (6, 1)]","(0, 1)", 8 ,8,0.0003216266632080078,0.4790675640106201
10,2,"[(1, 2), (5, 2), (7, 1)]","(0, 1)", 9 ,9,0.0003154277801513672,0.25597500801086426
10,2,"[(1, 2), (6, 2), (9, 1)]","(0, 1)", 10 ,10,0.0003628730773925781,0.2560281753540039
10,2,"[(2, 2), (3, 2), (5, 1)]","(0, 1)", 7 ,7,0.00032448768615722656,0.34825825691223145
10,2,"[(2, 2), (4, 2), (5, 1)]","(0, 1)", 7 ,7,0.00030112266540527344,0.18001866340637207
10,2,"[(2, 2), (5, 2), (6, 1)]","(0, 1)", 8 ,8,0.00031638145446777344,0.18505382537841797
10,2,"[(2, 2), (6, 2), (8, 1)]","(0, 1)", 10 ,10,0.0003209114074707031,0.3806321620941162
10,2,"[(3, 2), (4, 2), (5, 1)]","(0, 1)", 7 ,7,0.0003380775451660156,0.1896820068359375
10,2,"[(3, 2), (5, 2), (6, 1)]","(0, 1)", 8 ,8,0.0003294944763183594,0.18362665176391602
10,2,"[(3, 2), (6, 2), (8, 1)]","(0, 1)", 10 ,10,0.00036334991455078125,0.25819826126098633
10,2,"[(4, 2), (5, 2), (6, 1)]","(0, 1)", 8 ,8,0.0003695487976074219,0.2144465446472168
10,2,"[(4, 2), (6, 2), (8, 1)]","(0, 1)", 10 ,10,0.00038123130798339844,0.35026073455810547
10,2,"[(5, 2), (6, 2), (7, 1)]","(0, 1)", 9 ,9,0.0004596710205078125,0.2560133934020996
