n,k,tasks,robot_locations, Partition Algorithm timespan, Optimal timespan,PA runtime, Gurobi runtime
3,2,"[(0, 1), (1, 2)]","(0, 1)", 2 ,2,0.00042510032653808594,0.021633625030517578
3,2,"[(0, 1), (1, 2)]","(0, 2)", 3 ,3,0.0005164146423339844,0.02170395851135254
3,2,"[(0, 1), (1, 2)]","(1, 2)", 3 ,3,0.0005049705505371094,0.0190427303314209
3,2,"[(0, 1), (2, 2)]","(0, 1)", 3 ,3,0.0003788471221923828,0.019082307815551758
3,2,"[(0, 1), (2, 2)]","(0, 2)", 2 ,2,0.0004451274871826172,0.0162808895111084
3,2,"[(0, 1), (2, 2)]","(1, 2)", 2 ,2,0.0003981590270996094,0.016554594039916992
3,2,"[(1, 1), (2, 2)]","(0, 1)", 3 ,3,0.00045180320739746094,0.016574859619140625
3,2,"[(1, 1), (2, 2)]","(0, 2)", 2 ,2,0.00042629241943359375,0.020245790481567383
3,2,"[(1, 1), (2, 2)]","(1, 2)", 2 ,2,0.00032830238342285156,0.017276287078857422
3,2,"[(0, 4)]","(0, 1)", 4 ,4,0.0003237724304199219,0.01496267318725586
3,2,"[(0, 4)]","(0, 2)", 4 ,4,0.0002803802490234375,0.015173673629760742
3,2,"[(0, 4)]","(1, 2)", 5 ,5,0.0002918243408203125,0.014110565185546875
3,2,"[(1, 4)]","(0, 1)", 5 ,4,0.0003814697265625,0.02037525177001953
3,2,"[(1, 4)]","(0, 2)", 5 ,5,0.000270843505859375,0.021404504776000977
3,2,"[(1, 4)]","(1, 2)", 4 ,4,0.0003490447998046875,0.019198179244995117
3,2,"[(2, 4)]","(0, 1)", 6 ,5,0.00031447410583496094,0.01862478256225586
3,2,"[(2, 4)]","(0, 2)", 6 ,4,0.0002701282501220703,0.015159845352172852
3,2,"[(2, 4)]","(1, 2)", 5 ,4,0.00042748451232910156,0.01481485366821289
3,2,"[(0, 3), (1, 1)]","(0, 1)", 3 ,3,0.0003521442413330078,0.020487546920776367
3,2,"[(0, 3), (1, 1)]","(0, 2)", 3 ,3,0.0004191398620605469,0.021765470504760742
3,2,"[(0, 3), (1, 1)]","(1, 2)", 4 ,4,0.0003783702850341797,0.01806163787841797
3,2,"[(0, 3), (2, 1)]","(0, 1)", 3 ,3,0.00032806396484375,0.017847061157226562
3,2,"[(0, 3), (2, 1)]","(0, 2)", 3 ,3,0.0003414154052734375,0.030293703079223633
3,2,"[(0, 3), (2, 1)]","(1, 2)", 4 ,4,0.00027298927307128906,0.020015716552734375
3,2,"[(1, 3), (2, 1)]","(0, 1)", 4 ,4,0.0003180503845214844,0.022205114364624023
3,2,"[(1, 3), (2, 1)]","(0, 2)", 4 ,4,0.00034546852111816406,0.022518157958984375
3,2,"[(1, 3), (2, 1)]","(1, 2)", 3 ,3,0.00046944618225097656,0.021314620971679688
3,2,"[(0, 2), (1, 1), (2, 1)]","(0, 1)", 3 ,3,0.00039267539978027344,0.0217130184173584
3,2,"[(0, 2), (1, 1), (2, 1)]","(0, 2)", 3 ,3,0.00047659873962402344,0.023855924606323242
3,2,"[(0, 2), (1, 1), (2, 1)]","(1, 2)", 3 ,3,0.0003795623779296875,0.023946285247802734
3,2,"[(0, 2), (1, 2)]","(0, 1)", 2 ,2,0.00044083595275878906,0.021190404891967773
3,2,"[(0, 2), (1, 2)]","(0, 2)", 3 ,3,0.00033664703369140625,0.02242112159729004
3,2,"[(0, 2), (1, 2)]","(1, 2)", 3 ,3,0.0003314018249511719,0.021187543869018555
3,2,"[(0, 2), (2, 2)]","(0, 1)", 3 ,3,0.0003643035888671875,0.024060726165771484
3,2,"[(0, 2), (2, 2)]","(0, 2)", 2 ,2,0.00044155120849609375,0.018665790557861328
3,2,"[(0, 2), (2, 2)]","(1, 2)", 3 ,3,0.0004277229309082031,0.02235126495361328
3,2,"[(1, 2), (2, 2)]","(0, 1)", 3 ,3,0.0004551410675048828,0.02184295654296875
3,2,"[(1, 2), (2, 2)]","(0, 2)", 3 ,3,0.0004324913024902344,0.023411273956298828
3,2,"[(1, 2), (2, 2)]","(1, 2)", 2 ,2,0.00034546852111816406,0.02184009552001953
3,2,"[(0, 5)]","(0, 1)", 5 ,5,0.0003337860107421875,0.016213655471801758
3,2,"[(0, 5)]","(0, 2)", 5 ,5,0.0002949237823486328,0.019025564193725586
3,2,"[(0, 5)]","(1, 2)", 6 ,6,0.0003960132598876953,0.016836881637573242
3,2,"[(1, 5)]","(0, 1)", 6 ,5,0.0003731250762939453,0.0236051082611084
3,2,"[(1, 5)]","(0, 2)", 6 ,6,0.00033664703369140625,0.02090620994567871
3,2,"[(1, 5)]","(1, 2)", 5 ,5,0.0003046989440917969,0.022040128707885742
3,2,"[(2, 5)]","(0, 1)", 7 ,6,0.0003452301025390625,0.021129608154296875
3,2,"[(2, 5)]","(0, 2)", 7 ,5,0.0003104209899902344,0.016309261322021484
3,2,"[(2, 5)]","(1, 2)", 6 ,5,0.0005183219909667969,0.016253232955932617
3,2,"[(0, 4), (1, 1)]","(0, 1)", 4 ,4,0.0004208087921142578,0.020076513290405273
3,2,"[(0, 4), (1, 1)]","(0, 2)", 4 ,4,0.00044989585876464844,0.02029895782470703
3,2,"[(0, 4), (1, 1)]","(1, 2)", 5 ,5,0.000385284423828125,0.022644996643066406
3,2,"[(0, 4), (2, 1)]","(0, 1)", 4 ,4,0.0003972053527832031,0.02251887321472168
3,2,"[(0, 4), (2, 1)]","(0, 2)", 4 ,4,0.00044274330139160156,0.022850513458251953
3,2,"[(0, 4), (2, 1)]","(1, 2)", 5 ,5,0.0006477832794189453,0.019313812255859375
3,2,"[(1, 4), (2, 1)]","(0, 1)", 5 ,5,0.00038743019104003906,0.0233004093170166
3,2,"[(1, 4), (2, 1)]","(0, 2)", 5 ,5,0.00036644935607910156,0.023502588272094727
3,2,"[(1, 4), (2, 1)]","(1, 2)", 4 ,4,0.0003674030303955078,0.023816585540771484
3,2,"[(0, 3), (1, 1), (2, 1)]","(0, 1)", 3 ,3,0.0005674362182617188,0.023054838180541992
3,2,"[(0, 3), (1, 1), (2, 1)]","(0, 2)", 3 ,3,0.0003879070281982422,0.022434234619140625
3,2,"[(0, 3), (1, 1), (2, 1)]","(1, 2)", 4 ,4,0.00045180320739746094,0.03221535682678223
3,2,"[(0, 3), (1, 2)]","(0, 1)", 3 ,3,0.00047779083251953125,0.025341510772705078
3,2,"[(0, 3), (1, 2)]","(0, 2)", 3 ,3,0.00034046173095703125,0.023354530334472656
3,2,"[(0, 3), (1, 2)]","(1, 2)", 4 ,4,0.00047326087951660156,0.02420973777770996
3,2,"[(0, 3), (2, 2)]","(0, 1)", 3 ,3,0.0005724430084228516,0.023441076278686523
3,2,"[(0, 3), (2, 2)]","(0, 2)", 3 ,3,0.0004200935363769531,0.02902674674987793
3,2,"[(0, 3), (2, 2)]","(1, 2)", 4 ,4,0.00037097930908203125,0.02350449562072754
3,2,"[(1, 3), (2, 2)]","(0, 1)", 4 ,4,0.0004620552062988281,0.02405381202697754
3,2,"[(1, 3), (2, 2)]","(0, 2)", 4 ,4,0.00043964385986328125,0.024236679077148438
3,2,"[(1, 3), (2, 2)]","(1, 2)", 3 ,3,0.00043463706970214844,0.04887223243713379
3,2,"[(0, 6)]","(0, 1)", 6 ,6,0.00037479400634765625,0.01795792579650879
3,2,"[(0, 6)]","(0, 2)", 6 ,6,0.00033283233642578125,0.018213748931884766
3,2,"[(0, 6)]","(1, 2)", 7 ,7,0.0004050731658935547,0.02155923843383789
3,2,"[(1, 6)]","(0, 1)", 7 ,6,0.00040149688720703125,0.02443861961364746
3,2,"[(1, 6)]","(0, 2)", 7 ,7,0.00036716461181640625,0.0231170654296875
3,2,"[(1, 6)]","(1, 2)", 6 ,6,0.000278472900390625,0.02324080467224121
3,2,"[(2, 6)]","(0, 1)", 8 ,7,0.000392913818359375,0.01926255226135254
3,2,"[(2, 6)]","(0, 2)", 8 ,6,0.00028634071350097656,0.016627073287963867
3,2,"[(2, 6)]","(1, 2)", 7 ,6,0.0003902912139892578,0.02123427391052246
3,2,"[(0, 5), (1, 1)]","(0, 1)", 5 ,5,0.00032591819763183594,0.02190876007080078
3,2,"[(0, 5), (1, 1)]","(0, 2)", 5 ,5,0.0003719329833984375,0.022916316986083984
3,2,"[(0, 5), (1, 1)]","(1, 2)", 6 ,6,0.00042891502380371094,0.026849985122680664
3,2,"[(0, 5), (2, 1)]","(0, 1)", 5 ,5,0.000408172607421875,0.019867897033691406
3,2,"[(0, 5), (2, 1)]","(0, 2)", 5 ,5,0.00032329559326171875,0.02030181884765625
3,2,"[(0, 5), (2, 1)]","(1, 2)", 6 ,6,0.0003173351287841797,0.02100658416748047
3,2,"[(1, 5), (2, 1)]","(0, 1)", 6 ,6,0.0003821849822998047,0.028939247131347656
3,2,"[(1, 5), (2, 1)]","(0, 2)", 6 ,6,0.00035643577575683594,0.025613784790039062
3,2,"[(1, 5), (2, 1)]","(1, 2)", 5 ,5,0.0004703998565673828,0.03406071662902832
3,2,"[(0, 4), (1, 1), (2, 1)]","(0, 1)", 4 ,4,0.0004057884216308594,0.0249483585357666
3,2,"[(0, 4), (1, 1), (2, 1)]","(0, 2)", 4 ,4,0.00046133995056152344,0.027857542037963867
3,2,"[(0, 4), (1, 1), (2, 1)]","(1, 2)", 5 ,5,0.0005080699920654297,0.025751590728759766
3,2,"[(0, 4), (1, 2)]","(0, 1)", 4 ,4,0.0005407333374023438,0.027535200119018555
3,2,"[(0, 4), (1, 2)]","(0, 2)", 4 ,4,0.00038552284240722656,0.024791955947875977
3,2,"[(0, 4), (1, 2)]","(1, 2)", 5 ,5,0.00033783912658691406,0.025802135467529297
3,2,"[(0, 4), (2, 2)]","(0, 1)", 4 ,4,0.0003402233123779297,0.03134560585021973
3,2,"[(0, 4), (2, 2)]","(0, 2)", 4 ,4,0.0003578662872314453,0.02457880973815918
3,2,"[(0, 4), (2, 2)]","(1, 2)", 5 ,5,0.0003275871276855469,0.024236440658569336
3,2,"[(1, 4), (2, 2)]","(0, 1)", 5 ,5,0.0003991127014160156,0.025212526321411133
3,2,"[(1, 4), (2, 2)]","(0, 2)", 5 ,5,0.0003578662872314453,0.0279693603515625
3,2,"[(1, 4), (2, 2)]","(1, 2)", 4 ,4,0.0006260871887207031,0.0536954402923584
3,2,"[(0, 7)]","(0, 1)", 7 ,7,0.00033211708068847656,0.023783206939697266
3,2,"[(0, 7)]","(0, 2)", 7 ,7,0.0003821849822998047,0.02280569076538086
3,2,"[(0, 7)]","(1, 2)", 8 ,8,0.0003154277801513672,0.022309541702270508
3,2,"[(1, 7)]","(0, 1)", 8 ,7,0.0002315044403076172,0.023950815200805664
3,2,"[(1, 7)]","(0, 2)", 8 ,8,0.0004589557647705078,0.02229619026184082
3,2,"[(1, 7)]","(1, 2)", 7 ,7,0.00039267539978027344,0.02556443214416504
3,2,"[(2, 7)]","(0, 1)", 9 ,8,0.0003349781036376953,0.017840862274169922
3,2,"[(2, 7)]","(0, 2)", 9 ,7,0.0003771781921386719,0.02218461036682129
3,2,"[(2, 7)]","(1, 2)", 8 ,7,0.00023508071899414062,0.025933027267456055
3,2,"[(0, 6), (1, 1)]","(0, 1)", 6 ,6,0.00040984153747558594,0.03049755096435547
3,2,"[(0, 6), (1, 1)]","(0, 2)", 6 ,6,0.0003483295440673828,0.0316464900970459
3,2,"[(0, 6), (1, 1)]","(1, 2)", 7 ,7,0.0003979206085205078,0.0504608154296875
3,2,"[(0, 6), (2, 1)]","(0, 1)", 6 ,6,0.0003407001495361328,0.030709266662597656
3,2,"[(0, 6), (2, 1)]","(0, 2)", 6 ,6,0.0004222393035888672,0.02972245216369629
3,2,"[(0, 6), (2, 1)]","(1, 2)", 7 ,7,0.00043654441833496094,0.03043675422668457
3,2,"[(1, 6), (2, 1)]","(0, 1)", 7 ,7,0.00044655799865722656,0.027526378631591797
3,2,"[(1, 6), (2, 1)]","(0, 2)", 7 ,7,0.00036454200744628906,0.02814626693725586
3,2,"[(1, 6), (2, 1)]","(1, 2)", 6 ,6,0.00039958953857421875,0.03025960922241211
3,2,"[(0, 5), (1, 1), (2, 1)]","(0, 1)", 5 ,5,0.0004706382751464844,0.03132820129394531
3,2,"[(0, 5), (1, 1), (2, 1)]","(0, 2)", 5 ,5,0.00038814544677734375,0.03563380241394043
3,2,"[(0, 5), (1, 1), (2, 1)]","(1, 2)", 6 ,6,0.0003745555877685547,0.03362107276916504
3,2,"[(0, 5), (1, 2)]","(0, 1)", 5 ,5,0.00035762786865234375,0.028812170028686523
3,2,"[(0, 5), (1, 2)]","(0, 2)", 5 ,5,0.0003681182861328125,0.0332486629486084
3,2,"[(0, 5), (1, 2)]","(1, 2)", 6 ,6,0.00039768218994140625,0.029340267181396484
3,2,"[(0, 5), (2, 2)]","(0, 1)", 5 ,5,0.0004169940948486328,0.03240656852722168
3,2,"[(0, 5), (2, 2)]","(0, 2)", 5 ,5,0.0003857612609863281,0.02738666534423828
3,2,"[(0, 5), (2, 2)]","(1, 2)", 6 ,6,0.0004258155822753906,0.02755594253540039
3,2,"[(1, 5), (2, 2)]","(0, 1)", 6 ,6,0.0003948211669921875,0.02865290641784668
3,2,"[(1, 5), (2, 2)]","(0, 2)", 6 ,6,0.000438690185546875,0.02904200553894043
3,2,"[(1, 5), (2, 2)]","(1, 2)", 5 ,5,0.0004444122314453125,0.028893232345581055
3,2,"[(0, 8)]","(0, 1)", 8 ,8,0.0003535747528076172,0.025157928466796875
3,2,"[(0, 8)]","(0, 2)", 8 ,8,0.0003757476806640625,0.026059627532958984
3,2,"[(0, 8)]","(1, 2)", 9 ,9,0.0006566047668457031,0.026913166046142578
3,2,"[(1, 8)]","(0, 1)", 9 ,8,0.00042557716369628906,0.025775671005249023
3,2,"[(1, 8)]","(0, 2)", 9 ,9,0.0002913475036621094,0.025294065475463867
3,2,"[(1, 8)]","(1, 2)", 8 ,8,0.0002498626708984375,0.02936410903930664
3,2,"[(2, 8)]","(0, 1)", 10 ,9,0.0005304813385009766,0.02315998077392578
3,2,"[(2, 8)]","(0, 2)", 10 ,8,0.00031876564025878906,0.02821636199951172
3,2,"[(2, 8)]","(1, 2)", 9 ,8,0.00026297569274902344,0.053107500076293945
3,2,"[(0, 7), (1, 1)]","(0, 1)", 7 ,7,0.0002796649932861328,0.02937006950378418
3,2,"[(0, 7), (1, 1)]","(0, 2)", 7 ,7,0.0003497600555419922,0.02801060676574707
3,2,"[(0, 7), (1, 1)]","(1, 2)", 8 ,8,0.00031828880310058594,0.027767419815063477
3,2,"[(0, 7), (2, 1)]","(0, 1)", 7 ,7,0.00029730796813964844,0.029377460479736328
3,2,"[(0, 7), (2, 1)]","(0, 2)", 7 ,7,0.000331878662109375,0.028802871704101562
3,2,"[(0, 7), (2, 1)]","(1, 2)", 8 ,8,0.00032448768615722656,0.0287017822265625
3,2,"[(1, 7), (2, 1)]","(0, 1)", 8 ,8,0.0003323554992675781,0.03215813636779785
3,2,"[(1, 7), (2, 1)]","(0, 2)", 8 ,8,0.00032782554626464844,0.031662702560424805
3,2,"[(1, 7), (2, 1)]","(1, 2)", 7 ,7,0.00038504600524902344,0.030780553817749023
3,2,"[(0, 6), (1, 1), (2, 1)]","(0, 1)", 6 ,6,0.00040459632873535156,0.033571481704711914
3,2,"[(0, 6), (1, 1), (2, 1)]","(0, 2)", 6 ,6,0.0003902912139892578,0.03289508819580078
3,2,"[(0, 6), (1, 1), (2, 1)]","(1, 2)", 7 ,7,0.0003654956817626953,0.034375905990600586
3,2,"[(0, 6), (1, 2)]","(0, 1)", 6 ,6,0.0005097389221191406,0.03196358680725098
3,2,"[(0, 6), (1, 2)]","(0, 2)", 6 ,6,0.00040841102600097656,0.029881715774536133
3,2,"[(0, 6), (1, 2)]","(1, 2)", 7 ,7,0.0003514289855957031,0.030737638473510742
3,2,"[(0, 6), (2, 2)]","(0, 1)", 6 ,6,0.0003561973571777344,0.027995586395263672
3,2,"[(0, 6), (2, 2)]","(0, 2)", 6 ,6,0.00031876564025878906,0.0318446159362793
3,2,"[(0, 6), (2, 2)]","(1, 2)", 7 ,7,0.0003757476806640625,0.027952909469604492
3,2,"[(1, 6), (2, 2)]","(0, 1)", 7 ,7,0.00029969215393066406,0.03293919563293457
3,2,"[(1, 6), (2, 2)]","(0, 2)", 7 ,7,0.00032806396484375,0.03094005584716797
3,2,"[(1, 6), (2, 2)]","(1, 2)", 6 ,6,0.0003237724304199219,0.031136035919189453
3,2,"[(0, 9)]","(0, 1)", 9 ,9,0.00028133392333984375,0.024277925491333008
3,2,"[(0, 9)]","(0, 2)", 9 ,9,0.0002493858337402344,0.024105310440063477
3,2,"[(0, 9)]","(1, 2)", 10 ,10,0.0003693103790283203,0.024195432662963867
3,2,"[(1, 9)]","(0, 1)", 10 ,9,0.00034427642822265625,0.02601337432861328
3,2,"[(1, 9)]","(0, 2)", 10 ,10,0.0003032684326171875,0.02548694610595703
3,2,"[(1, 9)]","(1, 2)", 9 ,9,0.00035262107849121094,0.026803255081176758
3,2,"[(2, 9)]","(0, 1)", 11 ,10,0.0002639293670654297,0.02485942840576172
3,2,"[(2, 9)]","(0, 2)", 11 ,9,0.0002753734588623047,0.02613091468811035
3,2,"[(2, 9)]","(1, 2)", 10 ,9,0.0002562999725341797,0.023972272872924805
3,2,"[(0, 8), (1, 1)]","(0, 1)", 8 ,8,0.00034308433532714844,0.03124094009399414
3,2,"[(0, 8), (1, 1)]","(0, 2)", 8 ,8,0.00028634071350097656,0.031183481216430664
3,2,"[(0, 8), (1, 1)]","(1, 2)", 9 ,9,0.0002772808074951172,0.029798030853271484
3,2,"[(0, 8), (2, 1)]","(0, 1)", 8 ,8,0.0003077983856201172,0.03361201286315918
3,2,"[(0, 8), (2, 1)]","(0, 2)", 8 ,8,0.0003597736358642578,0.03707599639892578
3,2,"[(0, 8), (2, 1)]","(1, 2)", 9 ,9,0.00033926963806152344,0.028543949127197266
3,2,"[(1, 8), (2, 1)]","(0, 1)", 9 ,9,0.0003254413604736328,0.03137803077697754
3,2,"[(1, 8), (2, 1)]","(0, 2)", 9 ,9,0.00039458274841308594,0.03281831741333008
3,2,"[(1, 8), (2, 1)]","(1, 2)", 8 ,8,0.00031948089599609375,0.033566951751708984
3,2,"[(0, 7), (1, 1), (2, 1)]","(0, 1)", 7 ,7,0.00042176246643066406,0.06452083587646484
3,2,"[(0, 7), (1, 1), (2, 1)]","(0, 2)", 7 ,7,0.0003933906555175781,0.03789949417114258
3,2,"[(0, 7), (1, 1), (2, 1)]","(1, 2)", 8 ,8,0.0004055500030517578,0.03839874267578125
3,2,"[(0, 7), (1, 2)]","(0, 1)", 7 ,7,0.00035309791564941406,0.031280517578125
3,2,"[(0, 7), (1, 2)]","(0, 2)", 7 ,7,0.0003719329833984375,0.029889583587646484
3,2,"[(0, 7), (1, 2)]","(1, 2)", 8 ,8,0.0003788471221923828,0.031080245971679688
3,2,"[(0, 7), (2, 2)]","(0, 1)", 7 ,7,0.0003535747528076172,0.03156471252441406
3,2,"[(0, 7), (2, 2)]","(0, 2)", 7 ,7,0.00031638145446777344,0.030586719512939453
3,2,"[(0, 7), (2, 2)]","(1, 2)", 8 ,8,0.000308990478515625,0.031557559967041016
3,2,"[(1, 7), (2, 2)]","(0, 1)", 8 ,8,0.0003540515899658203,0.031196117401123047
3,2,"[(1, 7), (2, 2)]","(0, 2)", 8 ,8,0.0003745555877685547,0.03177380561828613
3,2,"[(1, 7), (2, 2)]","(1, 2)", 7 ,7,0.00035858154296875,0.03775763511657715
3,2,"[(0, 10)]","(0, 1)", 10 ,10,0.0003418922424316406,0.03304243087768555
3,2,"[(0, 10)]","(0, 2)", 10 ,10,0.0003368854522705078,0.023366212844848633
3,2,"[(0, 10)]","(1, 2)", 11 ,11,0.00036644935607910156,0.03032708168029785
3,2,"[(1, 10)]","(0, 1)", 11 ,10,0.0004341602325439453,0.03436899185180664
3,2,"[(1, 10)]","(0, 2)", 11 ,11,0.0003371238708496094,0.048917531967163086
3,2,"[(1, 10)]","(1, 2)", 10 ,10,0.0003314018249511719,0.027069807052612305
3,2,"[(2, 10)]","(0, 1)", 12 ,11,0.00032591819763183594,0.029860258102416992
3,2,"[(2, 10)]","(0, 2)", 12 ,10,0.00039958953857421875,0.026640653610229492
3,2,"[(2, 10)]","(1, 2)", 11 ,10,0.00033926963806152344,0.02485346794128418
3,2,"[(0, 9), (1, 1)]","(0, 1)", 9 ,9,0.00037741661071777344,0.03410935401916504
3,2,"[(0, 9), (1, 1)]","(0, 2)", 9 ,9,0.00038695335388183594,0.04129147529602051
3,2,"[(0, 9), (1, 1)]","(1, 2)", 10 ,10,0.00039649009704589844,0.0339205265045166
3,2,"[(0, 9), (2, 1)]","(0, 1)", 9 ,9,0.0003840923309326172,0.03410935401916504
3,2,"[(0, 9), (2, 1)]","(0, 2)", 9 ,9,0.0003883838653564453,0.03344011306762695
3,2,"[(0, 9), (2, 1)]","(1, 2)", 10 ,10,0.0005266666412353516,0.03489971160888672
3,2,"[(1, 9), (2, 1)]","(0, 1)", 10 ,10,0.00037360191345214844,0.0341801643371582
3,2,"[(1, 9), (2, 1)]","(0, 2)", 10 ,10,0.0004241466522216797,0.034384727478027344
3,2,"[(1, 9), (2, 1)]","(1, 2)", 9 ,9,0.0004973411560058594,0.03811907768249512
3,2,"[(0, 8), (1, 1), (2, 1)]","(0, 1)", 8 ,8,0.0005140304565429688,0.04073476791381836
3,2,"[(0, 8), (1, 1), (2, 1)]","(0, 2)", 8 ,8,0.000469207763671875,0.04021811485290527
3,2,"[(0, 8), (1, 1), (2, 1)]","(1, 2)", 9 ,9,0.00044727325439453125,0.04290151596069336
3,2,"[(0, 8), (1, 2)]","(0, 1)", 8 ,8,0.0004863739013671875,0.033382415771484375
3,2,"[(0, 8), (1, 2)]","(0, 2)", 8 ,8,0.00039839744567871094,0.03426861763000488
3,2,"[(0, 8), (1, 2)]","(1, 2)", 9 ,9,0.0003256797790527344,0.03661227226257324
3,2,"[(0, 8), (2, 2)]","(0, 1)", 8 ,8,0.0004706382751464844,0.03426814079284668
3,2,"[(0, 8), (2, 2)]","(0, 2)", 8 ,8,0.0003590583801269531,0.03808999061584473
3,2,"[(0, 8), (2, 2)]","(1, 2)", 9 ,9,0.0004482269287109375,0.059322357177734375
3,2,"[(1, 8), (2, 2)]","(0, 1)", 9 ,9,0.00033736228942871094,0.03865313529968262
3,2,"[(1, 8), (2, 2)]","(0, 2)", 9 ,9,0.00034117698669433594,0.03706836700439453
3,2,"[(1, 8), (2, 2)]","(1, 2)", 8 ,8,0.00032782554626464844,0.04772806167602539
3,2,"[(0, 11)]","(0, 1)", 11 ,11,0.00041031837463378906,0.028087615966796875
3,2,"[(0, 11)]","(0, 2)", 11 ,11,0.0003399848937988281,0.028257369995117188
3,2,"[(0, 11)]","(1, 2)", 12 ,12,0.0003693103790283203,0.032051801681518555
3,2,"[(1, 11)]","(0, 1)", 12 ,11,0.00034356117248535156,0.02902054786682129
3,2,"[(1, 11)]","(0, 2)", 12 ,12,0.00034689903259277344,0.028664350509643555
3,2,"[(1, 11)]","(1, 2)", 11 ,11,0.00033020973205566406,0.03003859519958496
3,2,"[(2, 11)]","(0, 1)", 13 ,12,0.00032806396484375,0.03325009346008301
3,2,"[(2, 11)]","(0, 2)", 13 ,11,0.00029778480529785156,0.028123855590820312
3,2,"[(2, 11)]","(1, 2)", 12 ,11,0.00028634071350097656,0.027647972106933594
3,2,"[(0, 10), (1, 1)]","(0, 1)", 10 ,10,0.0003616809844970703,0.03803682327270508
3,2,"[(0, 10), (1, 1)]","(0, 2)", 10 ,10,0.00033473968505859375,0.039583683013916016
3,2,"[(0, 10), (1, 1)]","(1, 2)", 11 ,11,0.00035500526428222656,0.036281585693359375
3,2,"[(0, 10), (2, 1)]","(0, 1)", 10 ,10,0.0003743171691894531,0.034525156021118164
3,2,"[(0, 10), (2, 1)]","(0, 2)", 10 ,10,0.00032520294189453125,0.03661823272705078
3,2,"[(0, 10), (2, 1)]","(1, 2)", 11 ,11,0.00033354759216308594,0.03308844566345215
3,2,"[(1, 10), (2, 1)]","(0, 1)", 11 ,11,0.0003142356872558594,0.038190364837646484
3,2,"[(1, 10), (2, 1)]","(0, 2)", 11 ,11,0.0004897117614746094,0.03500485420227051
3,2,"[(1, 10), (2, 1)]","(1, 2)", 10 ,10,0.00045228004455566406,0.03845477104187012
3,2,"[(0, 9), (1, 1), (2, 1)]","(0, 1)", 9 ,9,0.0005276203155517578,0.04230928421020508
3,2,"[(0, 9), (1, 1), (2, 1)]","(0, 2)", 9 ,9,0.0004458427429199219,0.04790687561035156
3,2,"[(0, 9), (1, 1), (2, 1)]","(1, 2)", 10 ,10,0.0003859996795654297,0.08672165870666504
3,2,"[(0, 9), (1, 2)]","(0, 1)", 9 ,9,0.0004527568817138672,0.05184221267700195
3,2,"[(0, 9), (1, 2)]","(0, 2)", 9 ,9,0.0003731250762939453,0.04296612739562988
3,2,"[(0, 9), (1, 2)]","(1, 2)", 10 ,10,0.0006017684936523438,0.04703402519226074
3,2,"[(0, 9), (2, 2)]","(0, 1)", 9 ,9,0.00044155120849609375,0.04887223243713379
3,2,"[(0, 9), (2, 2)]","(0, 2)", 9 ,9,0.0005812644958496094,0.03839564323425293
3,2,"[(0, 9), (2, 2)]","(1, 2)", 10 ,10,0.0004470348358154297,0.045151710510253906
3,2,"[(1, 9), (2, 2)]","(0, 1)", 10 ,10,0.00045180320739746094,0.05299186706542969
