n,k,tasks,robot_locations, Partition Algorithm timespan, Optimal timespan,PA runtime, Gurobi runtime
11,3,"[(0, 3)]","(0, 2, 9)", 3 ,3,0.00025653839111328125,0.22561287879943848
11,3,"[(0, 3)]","(0, 2, 10)", 3 ,3,0.00025725364685058594,0.2205946445465088
11,3,"[(0, 3)]","(0, 3, 4)", 3 ,3,0.00025653839111328125,0.2549154758453369
11,3,"[(0, 3)]","(0, 3, 5)", 3 ,3,0.0002987384796142578,0.2261791229248047
11,3,"[(0, 3)]","(0, 3, 6)", 3 ,3,0.0003056526184082031,0.25899362564086914
11,3,"[(0, 3)]","(0, 3, 7)", 3 ,3,0.0003056526184082031,0.22231578826904297
11,3,"[(0, 3)]","(0, 3, 8)", 3 ,3,0.0003027915954589844,0.22022151947021484
11,3,"[(0, 3)]","(0, 3, 9)", 3 ,3,0.00030517578125,0.24803400039672852
11,3,"[(0, 3)]","(0, 3, 10)", 3 ,3,0.0003027915954589844,0.22835469245910645
11,3,"[(0, 3)]","(0, 4, 5)", 3 ,3,0.0003008842468261719,0.2277977466583252
11,3,"[(0, 3)]","(0, 4, 6)", 3 ,3,0.0003066062927246094,0.2550957202911377
11,3,"[(0, 3)]","(0, 4, 7)", 3 ,3,0.00036787986755371094,0.2458970546722412
11,3,"[(0, 3)]","(0, 4, 8)", 3 ,3,0.00027298927307128906,0.21277713775634766
11,3,"[(0, 3)]","(0, 4, 9)", 3 ,3,0.00025391578674316406,0.25566887855529785
11,3,"[(0, 3)]","(0, 4, 10)", 3 ,3,0.00025653839111328125,0.21935677528381348
11,3,"[(0, 3)]","(0, 5, 6)", 3 ,3,0.0003211498260498047,0.23243188858032227
11,3,"[(0, 3)]","(0, 5, 7)", 3 ,3,0.0003199577331542969,0.22206544876098633
11,3,"[(0, 3)]","(0, 5, 8)", 3 ,3,0.0002522468566894531,0.21898126602172852
11,3,"[(0, 3)]","(0, 5, 9)", 3 ,3,0.0002551078796386719,0.21848058700561523
11,3,"[(0, 3)]","(0, 5, 10)", 3 ,3,0.0002605915069580078,0.2315235137939453
11,3,"[(0, 3)]","(0, 6, 7)", 3 ,3,0.0002582073211669922,0.22786831855773926
11,3,"[(0, 3)]","(0, 6, 8)", 3 ,3,0.00032258033752441406,0.25132060050964355
11,3,"[(0, 3)]","(0, 6, 9)", 3 ,3,0.00032210350036621094,0.21578764915466309
11,3,"[(0, 3)]","(0, 6, 10)", 3 ,3,0.00025463104248046875,0.2142164707183838
11,3,"[(0, 3)]","(0, 7, 8)", 3 ,3,0.00030112266540527344,0.2252197265625
11,3,"[(0, 3)]","(0, 7, 9)", 3 ,3,0.0002551078796386719,0.2465357780456543
11,3,"[(0, 3)]","(0, 7, 10)", 3 ,3,0.0003075599670410156,0.26053500175476074
11,3,"[(0, 3)]","(0, 8, 9)", 3 ,3,0.000255584716796875,0.2526404857635498
11,3,"[(0, 3)]","(0, 8, 10)", 3 ,3,0.0003006458282470703,0.2214033603668213
11,3,"[(0, 3)]","(0, 9, 10)", 3 ,3,0.0003097057342529297,0.2589106559753418
11,3,"[(0, 3)]","(1, 2, 3)", 4 ,4,0.00025343894958496094,0.2927207946777344
11,3,"[(0, 3)]","(1, 2, 4)", 4 ,4,0.0002541542053222656,0.2555532455444336
11,3,"[(0, 3)]","(1, 2, 5)", 4 ,4,0.00025725364685058594,0.22525477409362793
11,3,"[(0, 3)]","(1, 2, 6)", 4 ,4,0.0002567768096923828,0.22353029251098633
11,3,"[(0, 3)]","(1, 2, 7)", 4 ,4,0.0002562999725341797,0.26940369606018066
11,3,"[(0, 3)]","(1, 2, 8)", 4 ,4,0.0003008842468261719,0.2284855842590332
11,3,"[(0, 3)]","(1, 2, 9)", 4 ,4,0.0003070831298828125,0.2279212474822998
11,3,"[(0, 3)]","(1, 2, 10)", 4 ,4,0.0002586841583251953,0.22987890243530273
11,3,"[(0, 3)]","(1, 3, 4)", 4 ,4,0.00028204917907714844,0.22896194458007812
11,3,"[(0, 3)]","(1, 3, 5)", 4 ,4,0.000255584716796875,0.2257225513458252
11,3,"[(0, 3)]","(1, 3, 6)", 4 ,4,0.0002551078796386719,0.21909570693969727
11,3,"[(0, 3)]","(1, 3, 7)", 4 ,4,0.0003006458282470703,0.24833035469055176
11,3,"[(0, 3)]","(1, 3, 8)", 4 ,4,0.0003075599670410156,0.24549412727355957
11,3,"[(0, 3)]","(1, 3, 9)", 4 ,4,0.0002608299255371094,0.24003148078918457
11,3,"[(0, 3)]","(1, 3, 10)", 4 ,4,0.00027680397033691406,0.2492518424987793
11,3,"[(0, 3)]","(1, 4, 5)", 4 ,4,0.0002727508544921875,0.24932599067687988
11,3,"[(0, 3)]","(1, 4, 6)", 4 ,4,0.0002608299255371094,0.2165665626525879
11,3,"[(0, 3)]","(1, 4, 7)", 4 ,4,0.00029969215393066406,0.259418249130249
11,3,"[(0, 3)]","(1, 4, 8)", 4 ,4,0.0003018379211425781,0.21933579444885254
11,3,"[(0, 3)]","(1, 4, 9)", 4 ,4,0.000301361083984375,0.21529173851013184
11,3,"[(0, 3)]","(1, 4, 10)", 4 ,4,0.0002570152282714844,0.21825456619262695
11,3,"[(0, 3)]","(1, 5, 6)", 4 ,4,0.0002999305725097656,0.23315906524658203
11,3,"[(0, 3)]","(1, 5, 7)", 4 ,4,0.00026106834411621094,0.22261691093444824
11,3,"[(0, 3)]","(1, 5, 8)", 4 ,4,0.0002562999725341797,0.22163057327270508
11,3,"[(0, 3)]","(1, 5, 9)", 4 ,4,0.0002999305725097656,0.21816778182983398
11,3,"[(0, 3)]","(1, 5, 10)", 4 ,4,0.0002560615539550781,0.2531294822692871
11,3,"[(0, 3)]","(1, 6, 7)", 4 ,4,0.0002562999725341797,0.2341461181640625
11,3,"[(0, 3)]","(1, 6, 8)", 4 ,4,0.0002925395965576172,0.24332356452941895
11,3,"[(0, 3)]","(1, 6, 9)", 4 ,4,0.0002522468566894531,0.21527385711669922
11,3,"[(0, 3)]","(1, 6, 10)", 4 ,4,0.00025844573974609375,0.21605587005615234
11,3,"[(0, 3)]","(1, 7, 8)", 4 ,4,0.0003037452697753906,0.23423528671264648
11,3,"[(0, 3)]","(1, 7, 9)", 4 ,4,0.0003020763397216797,0.24704718589782715
11,3,"[(0, 3)]","(1, 7, 10)", 4 ,4,0.0002799034118652344,0.21779370307922363
11,3,"[(0, 3)]","(1, 8, 9)", 4 ,4,0.00031280517578125,0.2634739875793457
11,3,"[(0, 3)]","(1, 8, 10)", 4 ,4,0.00030112266540527344,0.22791385650634766
11,3,"[(0, 3)]","(1, 9, 10)", 4 ,4,0.00028252601623535156,0.24843621253967285
11,3,"[(0, 3)]","(2, 3, 4)", 5 ,5,0.0002899169921875,0.3684370517730713
11,3,"[(0, 3)]","(2, 3, 5)", 5 ,5,0.00030493736267089844,0.398190975189209
11,3,"[(0, 3)]","(2, 3, 6)", 5 ,5,0.0003008842468261719,0.3724331855773926
11,3,"[(0, 3)]","(2, 3, 7)", 5 ,5,0.00028014183044433594,0.4231736660003662
11,3,"[(0, 3)]","(2, 3, 8)", 5 ,5,0.00025534629821777344,0.48597121238708496
11,3,"[(0, 3)]","(2, 3, 9)", 5 ,5,0.0002567768096923828,0.5090508460998535
11,3,"[(0, 3)]","(2, 3, 10)", 5 ,5,0.0003113746643066406,0.41838765144348145
11,3,"[(0, 3)]","(2, 4, 5)", 5 ,5,0.0002529621124267578,0.44860410690307617
11,3,"[(0, 3)]","(2, 4, 6)", 5 ,5,0.00025343894958496094,0.4600234031677246
11,3,"[(0, 3)]","(2, 4, 7)", 5 ,5,0.00025272369384765625,0.46059608459472656
11,3,"[(0, 3)]","(2, 4, 8)", 5 ,5,0.00030303001403808594,0.40237903594970703
11,3,"[(0, 3)]","(2, 4, 9)", 5 ,5,0.00030422210693359375,0.334165096282959
11,3,"[(0, 3)]","(2, 4, 10)", 5 ,5,0.00030732154846191406,0.44446706771850586
11,3,"[(0, 3)]","(2, 5, 6)", 5 ,5,0.00025463104248046875,0.4139847755432129
11,3,"[(0, 3)]","(2, 5, 7)", 5 ,5,0.00025391578674316406,0.3645303249359131
11,3,"[(0, 3)]","(2, 5, 8)", 5 ,5,0.00025534629821777344,0.3480532169342041
11,3,"[(0, 3)]","(2, 5, 9)", 5 ,5,0.0003027915954589844,0.3913600444793701
11,3,"[(0, 3)]","(2, 5, 10)", 5 ,5,0.00030803680419921875,0.38231635093688965
11,3,"[(0, 3)]","(2, 6, 7)", 5 ,5,0.0002529621124267578,0.4123501777648926
11,3,"[(0, 3)]","(2, 6, 8)", 5 ,5,0.00030112266540527344,0.35753536224365234
11,3,"[(0, 3)]","(2, 6, 9)", 5 ,5,0.0002541542053222656,0.3776242733001709
11,3,"[(0, 3)]","(2, 6, 10)", 5 ,5,0.00030684471130371094,0.32746052742004395
11,3,"[(0, 3)]","(2, 7, 8)", 5 ,5,0.0002639293670654297,0.38139867782592773
11,3,"[(0, 3)]","(2, 7, 9)", 5 ,5,0.00030517578125,0.43383145332336426
11,3,"[(0, 3)]","(2, 7, 10)", 5 ,5,0.0003025531768798828,0.43608808517456055
11,3,"[(0, 3)]","(2, 8, 9)", 5 ,5,0.0002548694610595703,0.4219233989715576
11,3,"[(0, 3)]","(2, 8, 10)", 5 ,5,0.00042176246643066406,0.32347536087036133
11,3,"[(0, 3)]","(2, 9, 10)", 5 ,5,0.0002689361572265625,0.4155151844024658
11,3,"[(0, 3)]","(3, 4, 5)", 6 ,6,0.00034809112548828125,0.47298622131347656
11,3,"[(0, 3)]","(3, 4, 6)", 6 ,6,0.0002548694610595703,0.3885471820831299
11,3,"[(0, 3)]","(3, 4, 7)", 6 ,6,0.0003044605255126953,0.46842217445373535
11,3,"[(0, 3)]","(3, 4, 8)", 6 ,6,0.0002532005310058594,0.44004392623901367
11,3,"[(0, 3)]","(3, 4, 9)", 6 ,6,0.00027251243591308594,0.4189798831939697
11,3,"[(0, 3)]","(3, 4, 10)", 6 ,6,0.0003001689910888672,0.41638898849487305
11,3,"[(0, 3)]","(3, 5, 6)", 6 ,6,0.00030612945556640625,0.4245035648345947
11,3,"[(0, 3)]","(3, 5, 7)", 6 ,6,0.00032901763916015625,0.40128588676452637
11,3,"[(0, 3)]","(3, 5, 8)", 6 ,6,0.0004878044128417969,0.42035508155822754
11,3,"[(0, 3)]","(3, 5, 9)", 6 ,6,0.0002665519714355469,0.4194962978363037
11,3,"[(0, 3)]","(3, 5, 10)", 6 ,6,0.0003027915954589844,0.41944003105163574
11,3,"[(0, 3)]","(3, 6, 7)", 6 ,6,0.0003032684326171875,0.41625046730041504
11,3,"[(0, 3)]","(3, 6, 8)", 6 ,6,0.0003027915954589844,0.40412402153015137
11,3,"[(0, 3)]","(3, 6, 9)", 6 ,6,0.0002739429473876953,0.49147701263427734
11,3,"[(0, 3)]","(3, 6, 10)", 6 ,6,0.00025725364685058594,0.371471643447876
11,3,"[(0, 3)]","(3, 7, 8)", 6 ,6,0.00025391578674316406,0.41512417793273926
11,3,"[(0, 3)]","(3, 7, 9)", 6 ,6,0.00025391578674316406,0.433215856552124
11,3,"[(0, 3)]","(3, 7, 10)", 6 ,6,0.0002560615539550781,0.40956997871398926
11,3,"[(0, 3)]","(3, 8, 9)", 6 ,6,0.00025582313537597656,0.3986339569091797
11,3,"[(0, 3)]","(3, 8, 10)", 6 ,6,0.00025463104248046875,0.3607196807861328
11,3,"[(0, 3)]","(3, 9, 10)", 6 ,6,0.0003027915954589844,0.43911123275756836
11,3,"[(0, 3)]","(4, 5, 6)", 7 ,7,0.00031757354736328125,0.4543755054473877
11,3,"[(0, 3)]","(4, 5, 7)", 7 ,7,0.00025582313537597656,0.4244551658630371
11,3,"[(0, 3)]","(4, 5, 8)", 7 ,7,0.0003032684326171875,0.4398159980773926
11,3,"[(0, 3)]","(4, 5, 9)", 7 ,7,0.0003032684326171875,0.35533952713012695
11,3,"[(0, 3)]","(4, 5, 10)", 7 ,7,0.00026106834411621094,0.41674137115478516
11,3,"[(0, 3)]","(4, 6, 7)", 7 ,7,0.00025343894958496094,0.340775728225708
11,3,"[(0, 3)]","(4, 6, 8)", 7 ,7,0.0003161430358886719,0.3568270206451416
11,3,"[(0, 3)]","(4, 6, 9)", 7 ,7,0.0002536773681640625,0.5144290924072266
11,3,"[(0, 3)]","(4, 6, 10)", 7 ,7,0.0002562999725341797,0.41690850257873535
11,3,"[(0, 3)]","(4, 7, 8)", 7 ,7,0.00030922889709472656,0.3650779724121094
11,3,"[(0, 3)]","(4, 7, 9)", 7 ,7,0.0002543926239013672,0.44981884956359863
11,3,"[(0, 3)]","(4, 7, 10)", 7 ,7,0.0002551078796386719,0.384213924407959
11,3,"[(0, 3)]","(4, 8, 9)", 7 ,7,0.00030350685119628906,0.3636806011199951
11,3,"[(0, 3)]","(4, 8, 10)", 7 ,7,0.00030684471130371094,0.38971757888793945
11,3,"[(0, 3)]","(4, 9, 10)", 7 ,7,0.0003058910369873047,0.4057445526123047
11,3,"[(0, 3)]","(5, 6, 7)", 8 ,8,0.0002541542053222656,0.43945956230163574
11,3,"[(0, 3)]","(5, 6, 8)", 8 ,8,0.0003056526184082031,0.40480780601501465
11,3,"[(0, 3)]","(5, 6, 9)", 8 ,8,0.0003039836883544922,0.4471452236175537
11,3,"[(0, 3)]","(5, 6, 10)", 8 ,8,0.0002548694610595703,0.41359663009643555
11,3,"[(0, 3)]","(5, 7, 8)", 8 ,8,0.00025534629821777344,0.37623167037963867
11,3,"[(0, 3)]","(5, 7, 9)", 8 ,8,0.00030922889709472656,0.40305519104003906
11,3,"[(0, 3)]","(5, 7, 10)", 8 ,8,0.0003070831298828125,0.45687174797058105
11,3,"[(0, 3)]","(5, 8, 9)", 8 ,8,0.0003039836883544922,0.4116935729980469
11,3,"[(0, 3)]","(5, 8, 10)", 8 ,8,0.00026226043701171875,0.315319299697876
11,3,"[(0, 3)]","(5, 9, 10)", 8 ,8,0.0002605915069580078,0.34371399879455566
11,3,"[(0, 3)]","(6, 7, 8)", 9 ,9,0.00030732154846191406,0.4210677146911621
11,3,"[(0, 3)]","(6, 7, 9)", 9 ,9,0.0003039836883544922,0.43424510955810547
11,3,"[(0, 3)]","(6, 7, 10)", 9 ,9,0.0002570152282714844,0.40395331382751465
11,3,"[(0, 3)]","(6, 8, 9)", 9 ,9,0.0003192424774169922,0.4165525436401367
11,3,"[(0, 3)]","(6, 8, 10)", 9 ,9,0.00030612945556640625,0.4340493679046631
11,3,"[(0, 3)]","(6, 9, 10)", 9 ,9,0.0003082752227783203,0.4038717746734619
11,3,"[(0, 3)]","(7, 8, 9)", 10 ,10,0.0003070831298828125,0.5600955486297607
11,3,"[(0, 3)]","(7, 8, 10)", 10 ,10,0.0002682209014892578,0.3954017162322998
11,3,"[(0, 3)]","(7, 9, 10)", 10 ,10,0.0002586841583251953,0.4540750980377197
11,3,"[(0, 3)]","(8, 9, 10)", 11 ,11,0.0002562999725341797,0.5048999786376953
11,4,"[(0, 3)]","(0, 1, 2, 3)", 3 ,3,0.00033092498779296875,0.5242466926574707
11,4,"[(0, 3)]","(0, 1, 2, 4)", 3 ,3,0.0002987384796142578,0.5124783515930176
11,4,"[(0, 3)]","(0, 1, 2, 5)", 3 ,3,0.0003139972686767578,0.5111618041992188
11,4,"[(0, 3)]","(0, 1, 2, 6)", 3 ,3,0.00028634071350097656,0.4992024898529053
11,4,"[(0, 3)]","(0, 1, 2, 7)", 3 ,3,0.00028967857360839844,0.4794015884399414
11,4,"[(0, 3)]","(0, 1, 2, 8)", 3 ,3,0.0002837181091308594,0.5021893978118896
11,4,"[(0, 3)]","(0, 1, 2, 9)", 3 ,3,0.00035691261291503906,0.5329570770263672
11,4,"[(0, 3)]","(0, 1, 2, 10)", 3 ,3,0.00031495094299316406,0.4820430278778076
11,4,"[(0, 3)]","(0, 1, 3, 4)", 3 ,3,0.0003287792205810547,0.5102009773254395
11,4,"[(0, 3)]","(0, 1, 3, 5)", 3 ,3,0.000286102294921875,0.4671196937561035
11,4,"[(0, 3)]","(0, 1, 3, 6)", 3 ,3,0.0002968311309814453,0.5042934417724609
11,4,"[(0, 3)]","(0, 1, 3, 7)", 3 ,3,0.0002779960632324219,0.4930746555328369
11,4,"[(0, 3)]","(0, 1, 3, 8)", 3 ,3,0.0002765655517578125,0.4725921154022217
11,4,"[(0, 3)]","(0, 1, 3, 9)", 3 ,3,0.000274658203125,0.4701526165008545
11,4,"[(0, 3)]","(0, 1, 3, 10)", 3 ,3,0.00027632713317871094,0.4700784683227539
11,4,"[(0, 3)]","(0, 1, 4, 5)", 3 ,3,0.00027561187744140625,0.4940149784088135
11,4,"[(0, 3)]","(0, 1, 4, 6)", 3 ,3,0.00027751922607421875,0.5090548992156982
11,4,"[(0, 3)]","(0, 1, 4, 7)", 3 ,3,0.00032782554626464844,0.5067296028137207
11,4,"[(0, 3)]","(0, 1, 4, 8)", 3 ,3,0.0002770423889160156,0.463015079498291
11,4,"[(0, 3)]","(0, 1, 4, 9)", 3 ,3,0.0002772808074951172,0.47194528579711914
11,4,"[(0, 3)]","(0, 1, 4, 10)", 3 ,3,0.0002741813659667969,0.46672630310058594
11,4,"[(0, 3)]","(0, 1, 5, 6)", 3 ,3,0.0002741813659667969,0.4817514419555664
11,4,"[(0, 3)]","(0, 1, 5, 7)", 3 ,3,0.00027751922607421875,0.42211151123046875
11,4,"[(0, 3)]","(0, 1, 5, 8)", 3 ,3,0.0002770423889160156,0.42829132080078125
11,4,"[(0, 3)]","(0, 1, 5, 9)", 3 ,3,0.0002799034118652344,0.4427158832550049
11,4,"[(0, 3)]","(0, 1, 5, 10)", 3 ,3,0.00027489662170410156,0.42921948432922363
11,4,"[(0, 3)]","(0, 1, 6, 7)", 3 ,3,0.00028443336486816406,0.48227763175964355
11,4,"[(0, 3)]","(0, 1, 6, 8)", 3 ,3,0.00029468536376953125,0.4187479019165039
11,4,"[(0, 3)]","(0, 1, 6, 9)", 3 ,3,0.0002760887145996094,0.4266026020050049
11,4,"[(0, 3)]","(0, 1, 6, 10)", 3 ,3,0.0002779960632324219,0.4181180000305176
11,4,"[(0, 3)]","(0, 1, 7, 8)", 3 ,3,0.0002765655517578125,0.4837658405303955
11,4,"[(0, 3)]","(0, 1, 7, 9)", 3 ,3,0.0002830028533935547,0.4421195983886719
11,4,"[(0, 3)]","(0, 1, 7, 10)", 3 ,3,0.0003032684326171875,0.4267916679382324
11,4,"[(0, 3)]","(0, 1, 8, 9)", 3 ,3,0.0003001689910888672,0.4665181636810303
11,4,"[(0, 3)]","(0, 1, 8, 10)", 3 ,3,0.0002770423889160156,0.46491527557373047
11,4,"[(0, 3)]","(0, 1, 9, 10)", 3 ,3,0.0002772808074951172,0.5002908706665039
11,4,"[(0, 3)]","(0, 2, 3, 4)", 3 ,3,0.0002751350402832031,0.48104238510131836
11,4,"[(0, 3)]","(0, 2, 3, 5)", 3 ,3,0.00027751922607421875,0.45009875297546387
11,4,"[(0, 3)]","(0, 2, 3, 6)", 3 ,3,0.00030040740966796875,0.45368432998657227
11,4,"[(0, 3)]","(0, 2, 3, 7)", 3 ,3,0.00027489662170410156,0.4438207149505615
11,4,"[(0, 3)]","(0, 2, 3, 8)", 3 ,3,0.00027489662170410156,0.45747995376586914
11,4,"[(0, 3)]","(0, 2, 3, 9)", 3 ,3,0.0003223419189453125,0.452866792678833
11,4,"[(0, 3)]","(0, 2, 3, 10)", 3 ,3,0.00028586387634277344,0.42772650718688965
11,4,"[(0, 3)]","(0, 2, 4, 5)", 3 ,3,0.00028324127197265625,0.45081520080566406
11,4,"[(0, 3)]","(0, 2, 4, 6)", 3 ,3,0.00028634071350097656,0.40723562240600586
11,4,"[(0, 3)]","(0, 2, 4, 7)", 3 ,3,0.0003170967102050781,0.4173007011413574
11,4,"[(0, 3)]","(0, 2, 4, 8)", 3 ,3,0.00032210350036621094,0.4470787048339844
11,4,"[(0, 3)]","(0, 2, 4, 9)", 3 ,3,0.00027680397033691406,0.41148805618286133
11,4,"[(0, 3)]","(0, 2, 4, 10)", 3 ,3,0.00027680397033691406,0.4151039123535156
11,4,"[(0, 3)]","(0, 2, 5, 6)", 3 ,3,0.00027561187744140625,0.44266390800476074
11,4,"[(0, 3)]","(0, 2, 5, 7)", 3 ,3,0.0002803802490234375,0.4418809413909912
11,4,"[(0, 3)]","(0, 2, 5, 8)", 3 ,3,0.0003235340118408203,0.44492006301879883
11,4,"[(0, 3)]","(0, 2, 5, 9)", 3 ,3,0.000274658203125,0.4064066410064697
11,4,"[(0, 3)]","(0, 2, 5, 10)", 3 ,3,0.00028514862060546875,0.41181468963623047
11,4,"[(0, 3)]","(0, 2, 6, 7)", 3 ,3,0.00027680397033691406,0.4137423038482666
11,4,"[(0, 3)]","(0, 2, 6, 8)", 3 ,3,0.00030040740966796875,0.41387319564819336
11,4,"[(0, 3)]","(0, 2, 6, 9)", 3 ,3,0.0002942085266113281,0.44202160835266113
11,4,"[(0, 3)]","(0, 2, 6, 10)", 3 ,3,0.0002760887145996094,0.41443657875061035
