n,k,tasks,robot_locations, Partition Algorithm timespan, Optimal timespan,PA runtime, Gurobi runtime
16,2,"[(0, 1), (1, 1), (2, 1)]","(0, 1)", 3 ,3,0.00043129920959472656,0.3607511520385742
16,5,"[(0, 1), (1, 1), (2, 1)]","(2, 3, 6, 13, 15)", 4 ,81,0.000637054443359375,12.356056451797485
16,2,"[(0, 1), (1, 1), (3, 1)]","(0, 1)", 3 ,3,0.0004684925079345703,0.40346717834472656
