n,k,tasks,robot_locations, Partition Algorithm timespan, Optimal timespan,PA runtime, Gurobi runtime
13,6,"[(0, 3)]","(0, 1, 4, 6, 9, 10)", 3 ,3,0.00031685829162597656,1.8491756916046143
13,6,"[(0, 3)]","(0, 1, 5, 7, 11, 12)", 3 ,3,0.00031304359436035156,1.797708511352539
13,6,"[(0, 3)]","(0, 2, 3, 4, 5, 10)", 3 ,3,0.0003161430358886719,1.856294870376587
13,6,"[(0, 3)]","(0, 2, 3, 6, 8, 9)", 3 ,3,0.00031447410583496094,1.7986419200897217
13,6,"[(0, 3)]","(0, 2, 4, 5, 11, 12)", 3 ,3,0.00031185150146484375,1.838937520980835
13,6,"[(0, 3)]","(0, 2, 5, 6, 11, 12)", 3 ,3,0.00041222572326660156,1.8605244159698486
13,6,"[(0, 3)]","(0, 2, 7, 10, 11, 12)", 3 ,3,0.0003323554992675781,1.8861885070800781
13,6,"[(0, 3)]","(0, 3, 4, 7, 10, 12)", 3 ,3,0.0003376007080078125,1.7879483699798584
13,6,"[(0, 3)]","(0, 3, 6, 7, 8, 12)", 3 ,3,0.00033092498779296875,1.821718454360962
13,6,"[(0, 3)]","(0, 4, 5, 7, 8, 12)", 3 ,3,0.0003502368927001953,1.8453116416931152
13,6,"[(0, 3)]","(0, 4, 8, 10, 11, 12)", 3 ,3,0.00033402442932128906,1.8660321235656738
13,6,"[(0, 3)]","(0, 6, 8, 10, 11, 12)", 3 ,3,0.0003345012664794922,1.8454322814941406
13,6,"[(0, 3)]","(1, 2, 3, 5, 8, 12)", 4 ,4,0.0003299713134765625,1.833190679550171
13,6,"[(0, 3)]","(1, 2, 4, 5, 7, 10)", 4 ,4,0.00032520294189453125,1.816664695739746
13,6,"[(0, 3)]","(1, 2, 5, 6, 7, 10)", 4 ,4,0.00031304359436035156,1.8524599075317383
13,6,"[(0, 3)]","(1, 2, 6, 9, 10, 12)", 4 ,4,0.00031757354736328125,1.8304650783538818
13,6,"[(0, 3)]","(1, 3, 4, 6, 9, 12)", 4 ,4,0.00031113624572753906,1.7958214282989502
13,6,"[(0, 3)]","(1, 3, 5, 8, 9, 11)", 4 ,4,0.0003352165222167969,1.8162100315093994
13,6,"[(0, 3)]","(1, 4, 5, 6, 8, 10)", 4 ,4,0.0003142356872558594,1.8461589813232422
13,6,"[(0, 3)]","(1, 4, 7, 8, 9, 11)", 4 ,4,0.0003294944763183594,1.8371756076812744
13,6,"[(0, 3)]","(1, 6, 7, 8, 9, 11)", 4 ,4,0.0003311634063720703,1.924586296081543
13,6,"[(0, 3)]","(2, 3, 4, 6, 9, 10)", 5 ,5,0.00030875205993652344,2.866539478302002
13,6,"[(0, 3)]","(2, 3, 5, 7, 11, 12)", 5 ,5,0.0003108978271484375,16.76958680152893
13,6,"[(0, 3)]","(2, 4, 5, 6, 7, 12)", 5 ,5,0.0004475116729736328,20.04999566078186
13,6,"[(0, 3)]","(2, 4, 6, 10, 11, 12)", 5 ,5,0.00031828880310058594,20.84320306777954
13,6,"[(0, 3)]","(2, 5, 9, 10, 11, 12)", 5 ,5,0.0003535747528076172,2.9225800037384033
13,6,"[(0, 3)]","(3, 4, 5, 8, 10, 11)", 6 ,6,0.0003349781036376953,3.0319719314575195
13,6,"[(0, 3)]","(3, 5, 6, 7, 10, 12)", 6 ,6,0.00031185150146484375,17.447652339935303
13,6,"[(0, 3)]","(4, 5, 6, 7, 8, 11)", 7 ,7,0.000308990478515625,3.0943851470947266
13,6,"[(0, 3)]","(4, 7, 8, 9, 11, 12)", 7 ,7,0.00035452842712402344,2.880272626876831
13,7,"[(0, 3)]","(0, 1, 2, 3, 4, 8, 9)", 3 ,3,0.0003876686096191406,3.411058187484741
13,7,"[(0, 3)]","(0, 1, 2, 3, 7, 9, 10)", 3 ,3,0.0003635883331298828,3.1392500400543213
13,7,"[(0, 3)]","(0, 1, 2, 4, 6, 10, 12)", 3 ,3,0.0003731250762939453,3.019030809402466
13,7,"[(0, 3)]","(0, 1, 2, 5, 8, 10, 11)", 3 ,3,0.00035834312438964844,3.091569185256958
13,7,"[(0, 3)]","(0, 1, 3, 4, 5, 7, 10)", 3 ,3,0.00034332275390625,3.1571614742279053
13,7,"[(0, 3)]","(0, 1, 3, 5, 6, 7, 10)", 3 ,3,0.00039124488830566406,3.090142250061035
13,7,"[(0, 3)]","(0, 1, 3, 6, 9, 10, 12)", 3 ,3,0.0003948211669921875,3.036137580871582
13,7,"[(0, 3)]","(0, 1, 4, 5, 9, 10, 12)", 3 ,3,0.0003859996795654297,3.1780760288238525
13,7,"[(0, 3)]","(0, 1, 5, 6, 8, 9, 12)", 3 ,3,0.0003650188446044922,3.1220884323120117
13,7,"[(0, 3)]","(0, 2, 3, 4, 5, 7, 8)", 3 ,3,0.00041556358337402344,3.091606855392456
13,7,"[(0, 3)]","(0, 2, 3, 5, 6, 7, 8)", 3 ,3,0.00033736228942871094,3.077805280685425
13,7,"[(0, 3)]","(0, 2, 3, 6, 8, 11, 12)", 3 ,3,0.00035071372985839844,3.0207529067993164
13,7,"[(0, 3)]","(0, 2, 4, 5, 8, 11, 12)", 3 ,3,0.0003910064697265625,3.0465173721313477
13,7,"[(0, 3)]","(0, 2, 5, 6, 8, 9, 10)", 3 ,3,0.00035190582275390625,3.0804965496063232
13,7,"[(0, 3)]","(0, 3, 4, 5, 6, 7, 12)", 3 ,3,0.00039315223693847656,3.1621992588043213
13,7,"[(0, 3)]","(0, 3, 4, 6, 10, 11, 12)", 3 ,3,0.00034689903259277344,3.172374963760376
13,7,"[(0, 3)]","(0, 3, 5, 9, 10, 11, 12)", 3 ,3,0.00035691261291503906,3.1146373748779297
13,7,"[(0, 3)]","(0, 4, 5, 7, 9, 11, 12)", 3 ,3,0.0003509521484375,3.1047861576080322
13,7,"[(0, 3)]","(0, 6, 7, 8, 9, 10, 12)", 3 ,3,0.0003676414489746094,3.194675922393799
13,7,"[(0, 3)]","(1, 2, 3, 4, 7, 10, 12)", 4 ,4,0.0003476142883300781,3.0775463581085205
13,7,"[(0, 3)]","(1, 2, 3, 6, 7, 8, 12)", 4 ,4,0.0003921985626220703,3.14031720161438
13,7,"[(0, 3)]","(1, 2, 4, 5, 7, 8, 12)", 4 ,4,0.000385284423828125,3.1638622283935547
13,7,"[(0, 3)]","(1, 2, 4, 8, 10, 11, 12)", 4 ,4,0.0003273487091064453,3.121079683303833
13,7,"[(0, 3)]","(1, 2, 6, 8, 10, 11, 12)", 4 ,4,0.000331878662109375,3.1017305850982666
13,7,"[(0, 3)]","(1, 3, 4, 6, 7, 10, 11)", 4 ,4,0.0003573894500732422,3.115493059158325
13,7,"[(0, 3)]","(1, 3, 5, 7, 8, 9, 12)", 4 ,4,0.0003304481506347656,3.038662910461426
13,7,"[(0, 3)]","(1, 4, 5, 6, 9, 10, 11)", 4 ,4,0.00035643577575683594,3.1563329696655273
13,7,"[(0, 3)]","(1, 5, 6, 8, 9, 10, 11)", 4 ,4,0.00037407875061035156,3.2219974994659424
13,7,"[(0, 3)]","(2, 3, 4, 5, 9, 10, 12)", 5 ,5,0.0003581047058105469,36.3806893825531
13,7,"[(0, 3)]","(2, 3, 5, 6, 8, 9, 12)", 5 ,5,0.0003654956817626953,36.12225842475891
13,7,"[(0, 3)]","(2, 4, 5, 6, 7, 9, 12)", 5 ,5,0.0003705024719238281,29.306379795074463
13,7,"[(0, 3)]","(2, 5, 6, 7, 8, 9, 10)", 5 ,5,0.0003647804260253906,30.498755931854248
13,7,"[(0, 3)]","(3, 4, 5, 7, 8, 9, 12)", 6 ,6,0.000469207763671875,329.66798281669617
13,7,"[(0, 3)]","(3, 5, 7, 8, 9, 10, 12)", 6 ,6,0.0004329681396484375,44.312705993652344
13,8,"[(0, 3)]","(0, 1, 2, 3, 4, 5, 6, 9)", 3 ,3,0.000354766845703125,5.409041404724121
13,8,"[(0, 3)]","(0, 1, 2, 3, 4, 9, 10, 11)", 3 ,3,0.0003917217254638672,5.309848785400391
13,8,"[(0, 3)]","(0, 1, 2, 3, 6, 8, 9, 11)", 3 ,3,0.0004220008850097656,4.8295886516571045
13,8,"[(0, 3)]","(0, 1, 2, 4, 5, 8, 9, 11)", 3 ,3,0.00035190582275390625,4.801042795181274
13,8,"[(0, 3)]","(0, 1, 2, 5, 6, 7, 9, 12)", 3 ,3,0.0003476142883300781,4.827088117599487
13,8,"[(0, 3)]","(0, 1, 3, 4, 5, 6, 7, 8)", 3 ,3,0.0003952980041503906,5.334116697311401
13,8,"[(0, 3)]","(0, 1, 3, 4, 6, 8, 11, 12)", 3 ,3,0.0004036426544189453,4.778734922409058
13,8,"[(0, 3)]","(0, 1, 3, 5, 8, 9, 10, 11)", 3 ,3,0.0003829002380371094,4.779581546783447
13,8,"[(0, 3)]","(0, 1, 4, 5, 7, 8, 10, 12)", 3 ,3,0.00039267539978027344,4.78094744682312
13,8,"[(0, 3)]","(0, 1, 5, 7, 8, 10, 11, 12)", 3 ,3,0.00045871734619140625,4.8548338413238525
13,8,"[(0, 3)]","(0, 2, 3, 4, 6, 7, 9, 11)", 3 ,3,0.0003485679626464844,4.626825571060181
13,8,"[(0, 3)]","(0, 2, 3, 5, 7, 8, 9, 10)", 3 ,3,0.0004086494445800781,4.526440620422363
13,8,"[(0, 3)]","(0, 2, 4, 5, 6, 8, 10, 12)", 3 ,3,0.00039768218994140625,4.615383625030518
13,8,"[(0, 3)]","(0, 2, 5, 6, 7, 9, 11, 12)", 3 ,3,0.00034999847412109375,4.659772157669067
13,8,"[(0, 3)]","(0, 3, 4, 5, 8, 9, 10, 11)", 3 ,3,0.00040602684020996094,4.840985536575317
13,8,"[(0, 3)]","(0, 3, 6, 7, 8, 10, 11, 12)", 3 ,3,0.0003788471221923828,4.906593084335327
13,8,"[(0, 3)]","(1, 2, 3, 4, 5, 6, 9, 11)", 4 ,4,0.00036025047302246094,4.86186408996582
13,8,"[(0, 3)]","(1, 2, 3, 4, 7, 8, 11, 12)", 4 ,4,0.0003466606140136719,4.922118186950684
13,8,"[(0, 3)]","(1, 2, 3, 6, 7, 8, 11, 12)", 4 ,4,0.00039124488830566406,4.842816352844238
13,8,"[(0, 3)]","(1, 2, 4, 5, 9, 10, 11, 12)", 4 ,4,0.0003914833068847656,4.899776458740234
13,8,"[(0, 3)]","(1, 3, 4, 5, 6, 7, 8, 9)", 4 ,4,0.0004096031188964844,5.236788988113403
13,8,"[(0, 3)]","(1, 3, 4, 7, 8, 9, 10, 11)", 4 ,4,0.00040841102600097656,4.924283742904663
13,8,"[(0, 3)]","(1, 4, 5, 7, 8, 9, 10, 12)", 4 ,4,0.0003478527069091797,4.819355726242065
13,8,"[(0, 3)]","(2, 3, 4, 5, 8, 9, 10, 11)", 5 ,5,0.0003941059112548828,74.22335243225098
13,8,"[(0, 3)]","(2, 3, 6, 7, 8, 10, 11, 12)", 5 ,5,0.00040459632873535156,870.1593110561371
