n,k,tasks,robot_locations, Partition Algorithm timespan, Optimal timespan,PA runtime, Gurobi runtime
9,4,"[(0, 3)]","(0, 2, 3, 7)", 3 ,3,0.00027680397033691406,0.337054967880249
9,4,"[(0, 3)]","(0, 2, 3, 8)", 3 ,3,0.00027441978454589844,0.3237955570220947
9,4,"[(0, 3)]","(0, 2, 4, 5)", 3 ,3,0.00027680397033691406,0.3956947326660156
9,4,"[(0, 3)]","(0, 2, 4, 6)", 3 ,3,0.0002830028533935547,0.29439473152160645
9,4,"[(0, 3)]","(0, 2, 4, 7)", 3 ,3,0.0002770423889160156,0.31944823265075684
9,4,"[(0, 3)]","(0, 2, 4, 8)", 3 ,3,0.000274658203125,0.2891550064086914
9,4,"[(0, 3)]","(0, 2, 5, 6)", 3 ,3,0.0002779960632324219,0.32547760009765625
9,4,"[(0, 3)]","(0, 2, 5, 7)", 3 ,3,0.0002970695495605469,0.3035848140716553
9,4,"[(0, 3)]","(0, 2, 5, 8)", 3 ,3,0.00027823448181152344,0.28881406784057617
9,4,"[(0, 3)]","(0, 2, 6, 7)", 3 ,3,0.00030612945556640625,0.3233804702758789
9,4,"[(0, 3)]","(0, 2, 6, 8)", 3 ,3,0.0003025531768798828,0.32483601570129395
9,4,"[(0, 3)]","(0, 2, 7, 8)", 3 ,3,0.0002951622009277344,0.3255422115325928
9,4,"[(0, 3)]","(0, 3, 4, 5)", 3 ,3,0.0003323554992675781,0.6896867752075195
9,4,"[(0, 3)]","(0, 3, 4, 6)", 3 ,3,0.0003192424774169922,0.33083605766296387
9,4,"[(0, 3)]","(0, 3, 4, 7)", 3 ,3,0.000316619873046875,0.3197915554046631
9,4,"[(0, 3)]","(0, 3, 4, 8)", 3 ,3,0.00028133392333984375,0.32502055168151855
9,4,"[(0, 3)]","(0, 3, 5, 6)", 3 ,3,0.0002868175506591797,0.3633384704589844
9,4,"[(0, 3)]","(0, 3, 5, 7)", 3 ,3,0.00028514862060546875,0.30964112281799316
9,4,"[(0, 3)]","(0, 3, 5, 8)", 3 ,3,0.0002837181091308594,0.31357598304748535
9,4,"[(0, 3)]","(0, 3, 6, 7)", 3 ,3,0.000278472900390625,0.3291022777557373
9,4,"[(0, 3)]","(0, 3, 6, 8)", 3 ,3,0.00027680397033691406,0.2966744899749756
9,4,"[(0, 3)]","(0, 3, 7, 8)", 3 ,3,0.000278472900390625,0.3236830234527588
9,4,"[(0, 3)]","(0, 4, 5, 6)", 3 ,3,0.00027751922607421875,0.3300764560699463
9,4,"[(0, 3)]","(0, 4, 5, 7)", 3 ,3,0.00027441978454589844,0.2944178581237793
9,4,"[(0, 3)]","(0, 4, 5, 8)", 3 ,3,0.00027632713317871094,0.3858203887939453
9,4,"[(0, 3)]","(0, 4, 6, 7)", 3 ,3,0.0003001689910888672,0.2944331169128418
9,4,"[(0, 3)]","(0, 4, 6, 8)", 3 ,3,0.00030303001403808594,0.28824377059936523
9,4,"[(0, 3)]","(0, 4, 7, 8)", 3 ,3,0.00030040740966796875,0.32751989364624023
9,4,"[(0, 3)]","(0, 5, 6, 7)", 3 ,3,0.00030350685119628906,0.6813125610351562
9,4,"[(0, 3)]","(0, 5, 6, 8)", 3 ,3,0.0003254413604736328,0.347794771194458
9,4,"[(0, 3)]","(0, 5, 7, 8)", 3 ,3,0.00035119056701660156,0.3518991470336914
9,4,"[(0, 3)]","(0, 6, 7, 8)", 3 ,3,0.0002789497375488281,0.5741145610809326
9,4,"[(0, 3)]","(1, 2, 3, 4)", 4 ,4,0.00032901763916015625,0.5411441326141357
9,4,"[(0, 3)]","(1, 2, 3, 5)", 4 ,4,0.00028204917907714844,0.3266139030456543
9,4,"[(0, 3)]","(1, 2, 3, 6)", 4 ,4,0.00029349327087402344,0.5881996154785156
9,4,"[(0, 3)]","(1, 2, 3, 7)", 4 ,4,0.0002894401550292969,0.3760550022125244
9,4,"[(0, 3)]","(1, 2, 3, 8)", 4 ,4,0.00027823448181152344,0.5649619102478027
9,4,"[(0, 3)]","(1, 2, 4, 5)", 4 ,4,0.00028204917907714844,0.4412200450897217
9,4,"[(0, 3)]","(1, 2, 4, 6)", 4 ,4,0.0002899169921875,0.28863978385925293
9,4,"[(0, 3)]","(1, 2, 4, 7)", 4 ,4,0.0002796649932861328,0.3017544746398926
9,4,"[(0, 3)]","(1, 2, 4, 8)", 4 ,4,0.00027751922607421875,0.32467174530029297
9,4,"[(0, 3)]","(1, 2, 5, 6)", 4 ,4,0.0003249645233154297,0.3331160545349121
9,4,"[(0, 3)]","(1, 2, 5, 7)", 4 ,4,0.00027680397033691406,0.3182053565979004
9,4,"[(0, 3)]","(1, 2, 5, 8)", 4 ,4,0.00032401084899902344,0.33742260932922363
9,4,"[(0, 3)]","(1, 2, 6, 7)", 4 ,4,0.0002949237823486328,0.3279905319213867
9,4,"[(0, 3)]","(1, 2, 6, 8)", 4 ,4,0.0002799034118652344,0.32605600357055664
9,4,"[(0, 3)]","(1, 2, 7, 8)", 4 ,4,0.0002799034118652344,0.6567084789276123
9,4,"[(0, 3)]","(1, 3, 4, 5)", 4 ,4,0.0003459453582763672,0.3609185218811035
9,4,"[(0, 3)]","(1, 3, 4, 6)", 4 ,4,0.0002765655517578125,0.30355334281921387
9,4,"[(0, 3)]","(1, 3, 4, 7)", 4 ,4,0.00031757354736328125,0.3136270046234131
9,4,"[(0, 3)]","(1, 3, 4, 8)", 4 ,4,0.0002772808074951172,0.2873666286468506
9,4,"[(0, 3)]","(1, 3, 5, 6)", 4 ,4,0.0002751350402832031,0.2955906391143799
9,4,"[(0, 3)]","(1, 3, 5, 7)", 4 ,4,0.00027632713317871094,0.27659034729003906
9,4,"[(0, 3)]","(1, 3, 5, 8)", 4 ,4,0.00028395652770996094,0.32503604888916016
9,4,"[(0, 3)]","(1, 3, 6, 7)", 4 ,4,0.0003018379211425781,0.29313182830810547
9,4,"[(0, 3)]","(1, 3, 6, 8)", 4 ,4,0.00029158592224121094,0.29375433921813965
9,4,"[(0, 3)]","(1, 3, 7, 8)", 4 ,4,0.00033092498779296875,0.35297346115112305
9,4,"[(0, 3)]","(1, 4, 5, 6)", 4 ,4,0.0002770423889160156,0.3365156650543213
9,4,"[(0, 3)]","(1, 4, 5, 7)", 4 ,4,0.0002777576446533203,0.2944059371948242
9,4,"[(0, 3)]","(1, 4, 5, 8)", 4 ,4,0.00036072731018066406,0.33154964447021484
9,4,"[(0, 3)]","(1, 4, 6, 7)", 4 ,4,0.0003376007080078125,0.3171699047088623
9,4,"[(0, 3)]","(1, 4, 6, 8)", 4 ,4,0.0002739429473876953,0.2897486686706543
9,4,"[(0, 3)]","(1, 4, 7, 8)", 4 ,4,0.0003223419189453125,0.3433542251586914
9,4,"[(0, 3)]","(1, 5, 6, 7)", 4 ,4,0.00027751922607421875,0.33635687828063965
9,4,"[(0, 3)]","(1, 5, 6, 8)", 4 ,4,0.0002949237823486328,0.3475186824798584
9,4,"[(0, 3)]","(1, 5, 7, 8)", 4 ,4,0.0003330707550048828,0.36566686630249023
9,4,"[(0, 3)]","(1, 6, 7, 8)", 4 ,4,0.0003345012664794922,0.6034731864929199
9,4,"[(0, 3)]","(2, 3, 4, 5)", 5 ,5,0.0003571510314941406,0.8085551261901855
9,4,"[(0, 3)]","(2, 3, 4, 6)", 5 ,5,0.0002961158752441406,0.6118471622467041
9,4,"[(0, 3)]","(2, 3, 4, 7)", 5 ,5,0.00032067298889160156,0.6971454620361328
9,4,"[(0, 3)]","(2, 3, 4, 8)", 5 ,5,0.00027489662170410156,0.7539849281311035
9,4,"[(0, 3)]","(2, 3, 5, 6)", 5 ,5,0.0002949237823486328,0.7814335823059082
9,4,"[(0, 3)]","(2, 3, 5, 7)", 5 ,5,0.00027251243591308594,0.5760924816131592
9,4,"[(0, 3)]","(2, 3, 5, 8)", 5 ,5,0.0002732276916503906,0.690352201461792
9,4,"[(0, 3)]","(2, 3, 6, 7)", 5 ,5,0.0003104209899902344,0.5983469486236572
9,4,"[(0, 3)]","(2, 3, 6, 8)", 5 ,5,0.00039839744567871094,0.6830594539642334
9,4,"[(0, 3)]","(2, 3, 7, 8)", 5 ,5,0.0002753734588623047,0.8544101715087891
9,4,"[(0, 3)]","(2, 4, 5, 6)", 5 ,5,0.0002765655517578125,0.5823020935058594
9,4,"[(0, 3)]","(2, 4, 5, 7)", 5 ,5,0.0003161430358886719,0.9443674087524414
9,4,"[(0, 3)]","(2, 4, 5, 8)", 5 ,5,0.00028443336486816406,0.7485918998718262
9,4,"[(0, 3)]","(2, 4, 6, 7)", 5 ,5,0.00028395652770996094,0.742340087890625
9,4,"[(0, 3)]","(2, 4, 6, 8)", 5 ,5,0.00027823448181152344,0.5372650623321533
9,4,"[(0, 3)]","(2, 4, 7, 8)", 5 ,5,0.00032520294189453125,0.6688437461853027
9,4,"[(0, 3)]","(2, 5, 6, 7)", 5 ,5,0.00031948089599609375,0.659390926361084
9,4,"[(0, 3)]","(2, 5, 6, 8)", 5 ,5,0.0003218650817871094,0.755098819732666
9,4,"[(0, 3)]","(2, 5, 7, 8)", 5 ,5,0.0003304481506347656,0.6639924049377441
9,4,"[(0, 3)]","(2, 6, 7, 8)", 5 ,5,0.0003237724304199219,0.65559983253479
9,4,"[(0, 3)]","(3, 4, 5, 6)", 6 ,6,0.00027751922607421875,0.7146492004394531
9,4,"[(0, 3)]","(3, 4, 5, 7)", 6 ,6,0.00041985511779785156,0.8286054134368896
9,4,"[(0, 3)]","(3, 4, 5, 8)", 6 ,6,0.0002741813659667969,0.6782684326171875
9,4,"[(0, 3)]","(3, 4, 6, 7)", 6 ,6,0.0002751350402832031,0.9062397480010986
9,4,"[(0, 3)]","(3, 4, 6, 8)", 6 ,6,0.0003273487091064453,1.3660752773284912
9,4,"[(0, 3)]","(3, 4, 7, 8)", 6 ,6,0.0003504753112792969,0.5706562995910645
9,4,"[(0, 3)]","(3, 5, 6, 7)", 6 ,6,0.0002918243408203125,0.9810876846313477
9,4,"[(0, 3)]","(3, 5, 6, 8)", 6 ,6,0.0002753734588623047,0.8748073577880859
9,4,"[(0, 3)]","(3, 5, 7, 8)", 6 ,6,0.0002770423889160156,0.5731210708618164
9,4,"[(0, 3)]","(3, 6, 7, 8)", 6 ,6,0.00032448768615722656,0.637587308883667
9,4,"[(0, 3)]","(4, 5, 6, 7)", 7 ,7,0.000274658203125,0.7020285129547119
9,4,"[(0, 3)]","(4, 5, 6, 8)", 7 ,7,0.000370025634765625,0.5756392478942871
9,4,"[(0, 3)]","(4, 5, 7, 8)", 7 ,7,0.0002758502960205078,0.6852977275848389
9,4,"[(0, 3)]","(4, 6, 7, 8)", 7 ,7,0.00027632713317871094,0.6505112648010254
9,4,"[(0, 3)]","(5, 6, 7, 8)", 8 ,8,0.00040411949157714844,0.7394976615905762
9,5,"[(0, 3)]","(0, 1, 2, 3, 4)", 3 ,3,0.00034308433532714844,1.4153757095336914
9,5,"[(0, 3)]","(0, 1, 2, 3, 5)", 3 ,3,0.0003447532653808594,1.3484206199645996
9,5,"[(0, 3)]","(0, 1, 2, 3, 6)", 3 ,3,0.00029540061950683594,1.2033946514129639
9,5,"[(0, 3)]","(0, 1, 2, 3, 7)", 3 ,3,0.00029754638671875,1.638157606124878
9,5,"[(0, 3)]","(0, 1, 2, 3, 8)", 3 ,3,0.0003948211669921875,1.3881943225860596
9,5,"[(0, 3)]","(0, 1, 2, 4, 5)", 3 ,3,0.0003094673156738281,0.6003577709197998
9,5,"[(0, 3)]","(0, 1, 2, 4, 6)", 3 ,3,0.0003781318664550781,0.5860114097595215
9,5,"[(0, 3)]","(0, 1, 2, 4, 7)", 3 ,3,0.0002980232238769531,0.5966238975524902
9,5,"[(0, 3)]","(0, 1, 2, 4, 8)", 3 ,3,0.00034165382385253906,0.6094679832458496
9,5,"[(0, 3)]","(0, 1, 2, 5, 6)", 3 ,3,0.00029587745666503906,0.5844297409057617
9,5,"[(0, 3)]","(0, 1, 2, 5, 7)", 3 ,3,0.0003380775451660156,0.5836100578308105
9,5,"[(0, 3)]","(0, 1, 2, 5, 8)", 3 ,3,0.0003249645233154297,0.5925607681274414
9,5,"[(0, 3)]","(0, 1, 2, 6, 7)", 3 ,3,0.0002982616424560547,0.5718951225280762
9,5,"[(0, 3)]","(0, 1, 2, 6, 8)", 3 ,3,0.00029659271240234375,0.5789806842803955
9,5,"[(0, 3)]","(0, 1, 2, 7, 8)", 3 ,3,0.00029587745666503906,0.5907964706420898
9,5,"[(0, 3)]","(0, 1, 3, 4, 5)", 3 ,3,0.000316619873046875,0.6042988300323486
9,5,"[(0, 3)]","(0, 1, 3, 4, 6)", 3 ,3,0.0003147125244140625,0.5775432586669922
9,5,"[(0, 3)]","(0, 1, 3, 4, 7)", 3 ,3,0.000293731689453125,0.5857508182525635
9,5,"[(0, 3)]","(0, 1, 3, 4, 8)", 3 ,3,0.00029349327087402344,0.590890645980835
9,5,"[(0, 3)]","(0, 1, 3, 5, 6)", 3 ,3,0.0002944469451904297,0.5658080577850342
9,5,"[(0, 3)]","(0, 1, 3, 5, 7)", 3 ,3,0.0002956390380859375,0.5723333358764648
9,5,"[(0, 3)]","(0, 1, 3, 5, 8)", 3 ,3,0.000301361083984375,0.6061611175537109
9,5,"[(0, 3)]","(0, 1, 3, 6, 7)", 3 ,3,0.00029468536376953125,0.5738012790679932
9,5,"[(0, 3)]","(0, 1, 3, 6, 8)", 3 ,3,0.00030541419982910156,0.5490608215332031
